2018/9/12 4:07	2018/9/12 4:08	11.47	9.14	30	14
2018/9/12 4:09	2018/9/12 4:10	11.5	9.09	30	14
2018/9/12 4:11	2018/9/12 4:12	11.45	8.92	30	14
2018/9/12 4:13	2018/9/12 4:14	11.41	9.14	30	14
2018/9/12 4:15	2018/9/12 4:16	11.4	9.09	30	14
2018/9/12 4:17	2018/9/12 4:18	11.29	9.1	30	14
2018/9/12 4:19	2018/9/12 4:20	11.32	9.07	30	14
2018/9/12 4:21	2018/9/12 4:22	11.35	8.92	30	14
2018/9/12 4:23	2018/9/12 4:24	11.42	9.05	30	14
2018/9/12 4:25	2018/9/12 4:26	11.26	9.04	30	15
2018/9/12 4:27	2018/9/12 4:28	11.22	9.12	30	15
2018/9/12 4:29	2018/9/12 4:30	11.27	8.92	30	14
2018/9/12 4:31	2018/9/12 4:32	11.18	9.05	30	15
2018/9/12 4:33	2018/9/12 4:34	11.2	8.93	30	15
2018/9/12 4:35	2018/9/12 4:36	11.23	8.88	30	15
2018/9/12 4:37	2018/9/12 4:38	11.16	8.95	30	15
2018/9/12 4:39	2018/9/12 4:40	11.28	8.92	30	15
2018/9/12 4:41	2018/9/12 4:42	11.33	9.04	30	15
2018/9/12 4:43	2018/9/12 4:44	11.19	8.93	30	15
2018/9/12 4:45	2018/9/12 4:46	11.24	9.12	30	15
2018/9/12 4:47	2018/9/12 4:48	11.21	9.12	30	15
2018/9/12 4:49	2018/9/12 4:50	11.08	8.88	30	15
2018/9/12 4:51	2018/9/12 4:52	11.01	8.95	30	15
2018/9/12 4:53	2018/9/12 4:54	11.02	9.12	30	15
2018/9/12 4:55	2018/9/12 4:56	11.03	9.1	30	16
2018/9/12 4:57	2018/9/12 4:58	10.93	8.95	30	15
2018/9/12 4:59	2018/9/12 5:00	11	9.09	30	15
2018/9/12 5:01	2018/9/12 5:02	10.98	8.88	30	15
2018/9/12 5:03	2018/9/12 5:04	10.98	9.02	30	16
2018/9/12 5:05	2018/9/12 5:06	10.85	8.93	30	15
2018/9/12 5:07	2018/9/12 5:08	10.77	8.92	30	15
2018/9/12 5:09	2018/9/12 5:10	10.87	8.92	30	16
2018/9/12 5:11	2018/9/12 5:12	10.88	9.1	30	16
2018/9/12 5:13	2018/9/12 5:14	10.8	9.09	30	16
2018/9/12 5:15	2018/9/12 5:16	10.84	9.09	30	16
2018/9/12 5:17	2018/9/12 5:18	10.86	8.9	30	16
2018/9/12 5:19	2018/9/12 5:20	10.66	8.85	30	16
2018/9/12 5:21	2018/9/12 5:22	10.66	9.05	30	16
2018/9/12 5:23	2018/9/12 5:24	10.51	8.95	30	16
2018/9/12 5:25	2018/9/12 5:26	10.7	8.86	30	16
2018/9/12 5:27	2018/9/12 5:28	10.77	9.09	30	16
2018/9/12 5:29	2018/9/12 5:30	10.68	8.85	30	16
2018/9/12 5:31	2018/9/12 5:32	10.63	8.88	30	16
2018/9/12 5:33	2018/9/12 5:34	10.72	8.85	30	16
2018/9/12 5:35	2018/9/12 5:36	10.61	8.85	30	16
2018/9/12 5:37	2018/9/12 5:38	10.69	9.05	30	16
2018/9/12 5:39	2018/9/12 5:40	10.72	8.85	30	17
2018/9/12 5:41	2018/9/12 5:42	10.5	8.83	30	17
2018/9/12 5:43	2018/9/12 5:44	10.58	8.83	30	17
2018/9/12 5:45	2018/9/12 5:46	10.57	9.05	30	17
2018/9/12 5:47	2018/9/12 5:48	10.52	8.86	30	17
2018/9/12 5:49	2018/9/12 5:50	10.48	9.07	30	17
2018/9/12 5:51	2018/9/12 5:52	10.45	9	30	17
2018/9/12 5:53	2018/9/12 5:54	10.5	9.07	30	17
2018/9/12 5:55	2018/9/12 5:56	10.36	8.81	30	19
2018/9/12 5:57	2018/9/12 5:58	10.41	8.88	30	17
2018/9/12 5:59	2018/9/12 6:00	10.36	9.05	30	17
2018/9/12 6:01	2018/9/12 6:02	10.17	9.02	30	18
2018/9/12 6:03	2018/9/12 6:04	10.32	8.97	30	17
2018/9/12 6:05	2018/9/12 6:06	10.25	9.02	30	18
2018/9/12 6:07	2018/9/12 6:08	10.22	9	30	18
2018/9/12 6:09	2018/9/12 6:10	10.28	9.05	30	18
2018/9/12 6:11	2018/9/12 6:12	10.23	9.05	30	17
2018/9/12 6:13	2018/9/12 6:14	10.15	9.05	30	18
2018/9/12 6:15	2018/9/12 6:16	10.18	9.02	30	17
2018/9/12 6:17	2018/9/12 6:18	10.15	8.86	30	18
2018/9/12 6:19	2018/9/12 6:20	10.14	9	30	18
2018/9/12 6:21	2018/9/12 6:22	10.14	8.8	30	18
2018/9/12 6:23	2018/9/12 6:24	10.01	8.98	30	18
2018/9/12 6:25	2018/9/12 6:26	9.98	8.83	30	18
2018/9/12 6:27	2018/9/12 6:28	10.02	8.81	30	18
2018/9/12 6:29	2018/9/12 6:30	10.01	8.93	30	18
2018/9/12 6:31	2018/9/12 6:32	9.82	8.8	30	18
2018/9/12 6:33	2018/9/12 6:34	10.01	8.78	30	18
2018/9/12 6:35	2018/9/12 6:36	9.91	8.78	30	18
2018/9/12 6:37	2018/9/12 6:38	10.01	9	30	18
2018/9/12 6:39	2018/9/12 6:40	9.85	8.81	30	19
2018/9/12 6:41	2018/9/12 6:42	9.68	9	30	18
2018/9/12 6:43	2018/9/12 6:44	9.77	8.93	30	19
2018/9/12 6:45	2018/9/12 6:46	9.82	8.85	30	19
2018/9/12 6:47	2018/9/12 6:48	9.72	8.95	30	19
2018/9/12 6:49	2018/9/12 6:50	9.78	8.92	30	19
2018/9/12 6:51	2018/9/12 6:52	9.81	8.78	30	19
2018/9/12 6:53	2018/9/12 6:54	9.78	9	30	19
2018/9/12 6:55	2018/9/12 6:56	9.74	8.98	30	20
2018/9/12 6:57	2018/9/12 6:58	9.74	8.98	30	19
2018/9/12 6:59	2018/9/12 7:00	9.76	8.86	30	19
2018/9/12 7:01	2018/9/12 7:02	9.83	8.95	30	19
2018/9/12 7:03	2018/9/12 7:04	9.7	8.78	29	20
2018/9/12 7:05	2018/9/12 7:06	9.68	8.95	29	20
