58619.0,3430363071377D14,2018/5/17 23:50:02,90,94.0,2.8,00cf001c5a
58618.0,3430363070377714,2018/5/17 23:49:51,96,80.0,-13.8,00c8408a60
58617.0,343036306E377714,2018/5/17 23:49:31,84,98.0,8.8,00d1005854
58616.0,3430363071376414,2018/5/17 23:49:16,86,94.0,2.3,00cf001756
58615.0,3430363071378D14,2018/5/17 23:49:10,95,84.0,-11.8,00ca40765f
58614.0,343036306E377914,2018/5/17 23:48:52,58,98.0,14.6,00d100923a
58613.0,3430363074378A14,2018/5/17 23:48:17,97,94.0,4.1,00cf002961
58612.0,3536353270376404,2018/5/17 23:48:11,87,94.0,3.9,00cf002757
58611.0,3430363073376214,2018/5/17 23:48:07,95,94.0,7.2,00cf00485f
58610.0,3430363074378C14,2018/5/17 23:47:55,99,96.0,4.8,00d0003063
58609.0,3430363074378114,2018/5/17 23:47:30,93,94.0,2.3,00cf00175d
58608.0,343036307837840F,2018/5/17 23:47:08,81,94.0,4.3,00cf002b51
58607.0,3430363073376314,2018/5/17 23:47:03,95,98.0,6.5,00d100415f
58606.0,3430363071377D14,2018/5/17 23:47:02,88,92.0,2.4,00ce001858
58605.0,3430363070377714,2018/5/17 23:46:51,96,80.0,-13.6,00c8408860
58604.0,343036306E377714,2018/5/17 23:46:31,89,98.0,9.4,00d1005e59
58603.0,3430363071376414,2018/5/17 23:46:16,81,94.0,1.8,00cf001251
58602.0,3430363071378D14,2018/5/17 23:46:10,95,84.0,-11.8,00ca40765f
58601.0,343036306E377914,2018/5/17 23:45:52,63,98.0,15.0,00d100963f
58598.0,3430363074378A14,2018/5/17 23:45:16,97,94.0,3.9,00cf002761
58600.0,3536353270376404,2018/5/17 23:45:10,82,94.0,3.9,00cf002752
58599.0,3430363073376214,2018/5/17 23:45:07,97,96.0,7.5,00d0004b61
58597.0,3430363074378C14,2018/5/17 23:44:55,99,96.0,4.8,00d0003063
58596.0,343036307837840F,2018/5/17 23:44:08,82,94.0,4.4,00cf002c52
58595.0,3430363073376314,2018/5/17 23:44:03,95,96.0,6.3,00d0003f5f
58594.0,3430363071377D14,2018/5/17 23:44:02,85,94.0,2.0,00cf001455
58593.0,3430363070377714,2018/5/17 23:43:51,96,80.0,-13.7,00c8408960
58592.0,343036306E377714,2018/5/17 23:43:31,88,98.0,9.4,00d1005e58
58591.0,3430363071376414,2018/5/17 23:43:16,76,94.0,1.6,00cf00104c
58590.0,3430363071378D14,2018/5/17 23:43:10,95,84.0,-11.7,00ca40755f
58589.0,343036306E377914,2018/5/17 23:42:52,67,98.0,15.3,00d1009943
58588.0,3430363074378A14,2018/5/17 23:42:16,97,94.0,3.7,00cf002561
58587.0,3536353270376404,2018/5/17 23:42:10,84,94.0,4.1,00cf002954
58586.0,3430363073376214,2018/5/17 23:42:07,98,96.0,7.8,00d0004e62
58585.0,3430363074378C14,2018/5/17 23:41:55,99,96.0,4.8,00d0003063
58583.0,343036307837840F,2018/5/17 23:41:08,83,94.0,4.4,00cf002c53
58584.0,3430363073376314,2018/5/17 23:41:03,95,96.0,6.2,00d0003e5f
58582.0,3430363071377D14,2018/5/17 23:41:02,79,94.0,1.3,00cf000d4f
58581.0,3430363070377714,2018/5/17 23:40:51,96,80.0,-14.2,00c8408e60
58580.0,343036306E377714,2018/5/17 23:40:31,89,98.0,9.6,00d1006059
58579.0,3430363071376414,2018/5/17 23:40:16,76,94.0,1.8,00cf00124c
58578.0,3430363071378D14,2018/5/17 23:40:10,95,84.0,-11.6,00ca40745f
58577.0,343036306E377914,2018/5/17 23:39:52,67,98.0,15.2,00d1009843
58576.0,3430363074378A14,2018/5/17 23:39:16,97,94.0,3.6,00cf002461
58575.0,3536353270376404,2018/5/17 23:39:10,87,94.0,4.4,00cf002c57
58574.0,3430363073376214,2018/5/17 23:39:07,97,96.0,8.0,00d0005061
58573.0,3430363074378C14,2018/5/17 23:38:55,99,96.0,4.7,00d0002f63
58572.0,343036307837840F,2018/5/17 23:38:08,84,94.0,4.5,00cf002d54
58571.0,3430363073376314,2018/5/17 23:38:03,95,96.0,6.0,00d0003c5f
58570.0,3430363071377D14,2018/5/17 23:38:02,73,92.0,0.9,00ce000949
58569.0,3430363070377714,2018/5/17 23:37:51,95,80.0,-14.6,00c840925f
58568.0,343036306E377714,2018/5/17 23:37:31,89,98.0,9.7,00d1006159
58567.0,3430363071376414,2018/5/17 23:37:16,77,96.0,1.9,00d000134d
58566.0,3430363071378D14,2018/5/17 23:37:10,95,84.0,-11.6,00ca40745f
58565.0,343036306E377914,2018/5/17 23:36:52,67,98.0,15.1,00d1009743
58564.0,3430363074378A14,2018/5/17 23:36:16,96,94.0,3.3,00cf002160
58563.0,3536353270376404,2018/5/17 23:36:10,91,94.0,4.7,00cf002f5b
58562.0,3430363073376214,2018/5/17 23:36:07,92,96.0,7.1,00d000475c
58561.0,3430363074378C14,2018/5/17 23:35:55,99,96.0,4.8,00d0003063
58560.0,343036307837840F,2018/5/17 23:35:08,85,94.0,4.6,00cf002e55
58559.0,3430363073376314,2018/5/17 23:35:03,95,96.0,5.8,00d0003a5f
58558.0,3430363071377D14,2018/5/17 23:35:02,73,94.0,1.0,00cf000a49
58557.0,3430363070377714,2018/5/17 23:34:51,95,80.0,-14.7,00c840935f
58556.0,343036306E377714,2018/5/17 23:34:31,88,98.0,9.7,00d1006158
58555.0,3430363071376414,2018/5/17 23:34:15,77,96.0,2.2,00d000164d
58554.0,3430363071378D14,2018/5/17 23:34:10,95,84.0,-11.5,00ca40735f
58553.0,343036306E377914,2018/5/17 23:33:52,67,98.0,15.1,00d1009743
58550.0,3430363074378A14,2018/5/17 23:33:15,96,94.0,3.1,00cf001f60
58552.0,3536353270376404,2018/5/17 23:33:10,96,94.0,5.0,00cf003260
58551.0,3430363073376214,2018/5/17 23:33:07,94,96.0,7.3,00d000495e
58549.0,3430363074378C14,2018/5/17 23:32:55,99,94.0,4.8,00cf003063
58548.0,3430363074378114,2018/5/17 23:32:30,88,94.0,2.6,00cf001a58
58547.0,343036307837840F,2018/5/17 23:32:08,86,94.0,4.8,00cf003056
58546.0,3430363073376314,2018/5/17 23:32:03,94,96.0,5.6,00d000385e
58545.0,3430363071377D14,2018/5/17 23:32:02,73,94.0,1.0,00cf000a49
58544.0,3430363070377714,2018/5/17 23:31:51,95,80.0,-14.7,00c840935f
58543.0,343036306E377714,2018/5/17 23:31:31,88,98.0,9.8,00d1006258
58542.0,3430363071376414,2018/5/17 23:31:15,78,94.0,2.3,00cf00174e
58541.0,3430363071378D14,2018/5/17 23:31:10,95,84.0,-11.5,00ca40735f
58540.0,343036306E377914,2018/5/17 23:30:52,67,98.0,15.0,00d1009643
58539.0,3430363074378A14,2018/5/17 23:30:15,95,94.0,2.8,00cf001c5f
58538.0,3536353270376404,2018/5/17 23:30:10,99,94.0,5.4,00cf003663
58537.0,3430363073376214,2018/5/17 23:30:07,96,96.0,7.5,00d0004b60
58536.0,3430363074378C14,2018/5/17 23:29:55,99,94.0,4.8,00cf003063
58534.0,343036307837840F,2018/5/17 23:29:08,88,94.0,5.1,00cf003358
58535.0,3430363073376314,2018/5/17 23:29:03,94,96.0,5.4,00d000365e
58533.0,3430363071377D14,2018/5/17 23:29:02,73,94.0,1.2,00cf000c49
58532.0,3430363070377714,2018/5/17 23:28:51,95,80.0,-14.7,00c840935f
58531.0,343036306E377714,2018/5/17 23:28:31,89,98.0,9.9,00d1006359
58530.0,3430363071376414,2018/5/17 23:28:15,78,96.0,2.6,00d0001a4e
58529.0,3430363071378D14,2018/5/17 23:28:10,96,84.0,-11.4,00ca407260
58528.0,343036306E377914,2018/5/17 23:27:52,67,98.0,14.9,00d1009543
58527.0,3430363074378A14,2018/5/17 23:27:15,92,94.0,2.1,00cf00155c
58526.0,3536353270376404,2018/5/17 23:27:09,101,94.0,5.8,00cf003a65
58525.0,3430363073376214,2018/5/17 23:27:07,98,96.0,7.8,00d0004e62
58524.0,3430363074378C14,2018/5/17 23:26:55,99,94.0,4.8,00cf003063
58523.0,3430363074378114,2018/5/17 23:26:30,90,94.0,2.8,00cf001c5a
58522.0,343036307837840F,2018/5/17 23:26:08,90,94.0,5.4,00cf00365a
58521.0,3430363073376314,2018/5/17 23:26:03,93,96.0,5.1,00d000335d
58520.0,3430363071377D14,2018/5/17 23:26:02,74,94.0,1.3,00cf000d4a
58519.0,3430363070377714,2018/5/17 23:25:51,95,80.0,-14.7,00c840935f
58518.0,343036306E377714,2018/5/17 23:25:31,89,98.0,10.0,00d1006459
58517.0,3430363071376414,2018/5/17 23:25:15,80,96.0,2.8,00d0001c50
58516.0,3430363071378D14,2018/5/17 23:25:10,96,84.0,-11.3,00ca407160
58515.0,343036306E377914,2018/5/17 23:24:52,68,96.0,14.8,00d0009444
58512.0,3430363074378A14,2018/5/17 23:24:14,83,94.0,1.2,00cf000c53
58514.0,3536353270376404,2018/5/17 23:24:09,101,94.0,5.7,00cf003965
58513.0,3430363073376214,2018/5/17 23:24:07,99,94.0,8.1,00cf005163
58511.0,3430363074378C14,2018/5/17 23:23:55,99,94.0,4.8,00cf003063
58510.0,3430363074378114,2018/5/17 23:23:30,93,94.0,3.0,00cf001e5d
58509.0,343036307837840F,2018/5/17 23:23:08,90,94.0,5.4,00cf00365a
58507.0,3430363073376314,2018/5/17 23:23:03,91,96.0,4.9,00d000315b
58508.0,3430363071377D14,2018/5/17 23:23:02,74,94.0,1.4,00cf000e4a
58506.0,3430363070377714,2018/5/17 23:22:51,95,80.0,-14.6,00c840925f
58505.0,343036306E377714,2018/5/17 23:22:31,90,98.0,10.0,00d100645a
58504.0,3430363071376414,2018/5/17 23:22:15,81,96.0,3.1,00d0001f51
58503.0,3430363071378D14,2018/5/17 23:22:10,96,84.0,-11.3,00ca407160
58502.0,343036306E377914,2018/5/17 23:21:52,68,98.0,14.7,00d1009344
58501.0,3430363074378A14,2018/5/17 23:21:14,81,94.0,1.2,00cf000c51
58500.0,3536353270376404,2018/5/17 23:21:09,101,94.0,5.6,00cf003865
58499.0,3430363073376214,2018/5/17 23:21:07,101,96.0,8.6,00d0005665
58498.0,3430363074378C14,2018/5/17 23:20:55,99,96.0,4.9,00d0003163
58496.0,343036307837840F,2018/5/17 23:20:08,90,94.0,5.3,00cf00355a
58497.0,3430363073376314,2018/5/17 23:20:03,90,96.0,4.6,00d0002e5a
58495.0,3430363071377D14,2018/5/17 23:20:02,74,94.0,1.5,00cf000f4a
58494.0,3430363070377714,2018/5/17 23:19:51,95,80.0,-14.7,00c840935f
58493.0,343036306E377714,2018/5/17 23:19:31,91,98.0,10.1,00d100655b
58492.0,3430363071376414,2018/5/17 23:19:14,84,96.0,3.4,00d0002254
58491.0,3430363071378D14,2018/5/17 23:19:10,96,84.0,-11.2,00ca407060
58490.0,343036306E377914,2018/5/17 23:18:52,68,98.0,14.7,00d1009344
58489.0,3430363074378A14,2018/5/17 23:18:14,81,94.0,1.4,00cf000e51
58488.0,3536353270376404,2018/5/17 23:18:09,100,94.0,5.4,00cf003664
58487.0,3430363073376214,2018/5/17 23:18:07,101,94.0,8.6,00cf005665
58486.0,3430363074378C14,2018/5/17 23:17:55,100,94.0,4.9,00cf003164
58484.0,343036307837840F,2018/5/17 23:17:08,89,94.0,5.1,00cf003359
58485.0,3430363073376314,2018/5/17 23:17:03,87,96.0,4.2,00d0002a57
58483.0,3430363071377D14,2018/5/17 23:17:02,74,94.0,1.7,00cf00114a
58482.0,3430363070377714,2018/5/17 23:16:51,95,80.0,-14.6,00c840925f
58481.0,343036306E377714,2018/5/17 23:16:31,94,98.0,10.1,00d100655e
58480.0,3430363071376414,2018/5/17 23:16:14,86,96.0,3.7,00d0002556
58479.0,3430363071378D14,2018/5/17 23:16:10,96,84.0,-11.1,00ca406f60
58478.0,343036306E377914,2018/5/17 23:15:52,68,98.0,14.6,00d1009244
58477.0,3430363074378A14,2018/5/17 23:15:14,81,96.0,1.5,00d0000f51
58476.0,3536353270376404,2018/5/17 23:15:09,100,94.0,5.2,00cf003464
58475.0,3430363073376214,2018/5/17 23:15:07,101,96.0,8.6,00d0005665
58474.0,3430363074378C14,2018/5/17 23:14:55,100,96.0,5.0,00d0003264
58473.0,343036307837840F,2018/5/17 23:14:08,88,94.0,4.8,00cf003058
58472.0,3430363073376314,2018/5/17 23:14:03,83,96.0,3.9,00d0002753
58471.0,3430363071377D14,2018/5/17 23:14:02,75,94.0,1.8,00cf00124b
58470.0,3430363070377714,2018/5/17 23:13:51,95,80.0,-14.5,00c840915f
58469.0,343036306E377714,2018/5/17 23:13:31,89,98.0,9.5,00d1005f59
58468.0,3430363071376414,2018/5/17 23:13:14,89,96.0,4.0,00d0002859
58467.0,3430363071378D14,2018/5/17 23:13:10,96,84.0,-11.0,00ca406e60
58466.0,343036306E377914,2018/5/17 23:12:52,68,98.0,14.5,00d1009144
58463.0,3430363074378A14,2018/5/17 23:12:13,81,94.0,1.7,00cf001151
58465.0,3536353270376404,2018/5/17 23:12:08,99,94.0,5.1,00cf003363
58464.0,3430363073376214,2018/5/17 23:12:07,100,96.0,8.6,00d0005664
58462.0,3430363074378C14,2018/5/17 23:11:55,101,94.0,5.1,00cf003365
58461.0,343036307837840F,2018/5/17 23:11:08,86,94.0,4.6,00cf002e56
58460.0,3430363073376314,2018/5/17 23:11:03,79,96.0,3.5,00d000234f
58459.0,3430363071377D14,2018/5/17 23:11:02,75,94.0,2.0,00cf00144b
58458.0,3430363070377714,2018/5/17 23:10:51,95,80.0,-14.3,00c8408f5f
58457.0,343036306E377714,2018/5/17 23:10:31,90,98.0,9.3,00d1005d5a
58456.0,3430363071376414,2018/5/17 23:10:14,91,96.0,4.3,00d0002b5b
58455.0,3430363071378D14,2018/5/17 23:10:10,96,86.0,-10.9,00cb406d60
58454.0,343036306E377914,2018/5/17 23:09:52,67,96.0,14.4,00d0009043
58453.0,3430363074378A14,2018/5/17 23:09:13,81,94.0,1.9,00cf001351
58452.0,3536353270376404,2018/5/17 23:09:08,98,94.0,4.8,00cf003062
58451.0,3430363073376214,2018/5/17 23:09:07,100,96.0,8.3,00d0005364
58450.0,3430363074378C14,2018/5/17 23:08:55,100,96.0,4.8,00d0003064
58449.0,3430363074378114,2018/5/17 23:08:30,102,94.0,4.4,00cf002c66
58447.0,343036307837840F,2018/5/17 23:08:08,83,94.0,4.3,00cf002b53
58448.0,3430363073376314,2018/5/17 23:08:03,74,96.0,3.4,00d000224a
58446.0,3430363071377D14,2018/5/17 23:08:02,76,94.0,2.1,00cf00154c
58445.0,3430363070377714,2018/5/17 23:07:51,95,80.0,-14.2,00c8408e5f
58444.0,343036306E377714,2018/5/17 23:07:31,85,98.0,9.1,00d1005b55
58443.0,3430363071376414,2018/5/17 23:07:14,93,96.0,4.7,00d0002f5d
58442.0,3430363071378D14,2018/5/17 23:07:10,96,86.0,-10.8,00cb406c60
58441.0,343036306E377914,2018/5/17 23:06:52,67,96.0,14.3,00d0008f43
58440.0,3430363074378A14,2018/5/17 23:06:13,82,96.0,2.2,00d0001652
58439.0,3536353270376404,2018/5/17 23:06:08,96,94.0,4.6,00cf002e60
58438.0,3430363073376214,2018/5/17 23:06:07,99,96.0,8.2,00d0005263
58437.0,3430363074378C14,2018/5/17 23:05:55,100,94.0,4.8,00cf003064
58436.0,343036307837840F,2018/5/17 23:05:08,81,94.0,4.0,00cf002851
58435.0,3430363073376314,2018/5/17 23:05:03,74,96.0,3.5,00d000234a
58434.0,3430363071377D14,2018/5/17 23:05:02,77,94.0,2.3,00cf00174d
58433.0,3430363070377714,2018/5/17 23:04:51,95,80.0,-14.1,00c8408d5f
58432.0,343036306E377714,2018/5/17 23:04:31,87,98.0,9.3,00d1005d57
58431.0,3430363071376414,2018/5/17 23:04:14,95,96.0,5.4,00d000365f
58430.0,3430363071378D14,2018/5/17 23:04:10,96,86.0,-10.8,00cb406c60
58429.0,343036306E377914,2018/5/17 23:03:52,67,96.0,14.2,00d0008e43
58426.0,3430363074378A14,2018/5/17 23:03:13,82,96.0,2.5,00d0001952
58428.0,3536353270376404,2018/5/17 23:03:08,93,94.0,4.3,00cf002b5d
58427.0,3430363073376214,2018/5/17 23:03:07,99,94.0,8.1,00cf005163
58425.0,3430363074378C14,2018/5/17 23:02:55,101,94.0,4.7,00cf002f65
58424.0,343036307837840F,2018/5/17 23:02:08,80,94.0,3.9,00cf002750
58423.0,3430363073376314,2018/5/17 23:02:03,74,96.0,3.5,00d000234a
58422.0,3430363071377D14,2018/5/17 23:02:02,78,94.0,2.5,00cf00194e
58421.0,3430363070377714,2018/5/17 23:01:51,96,80.0,-13.9,00c8408b60
58420.0,343036306E377714,2018/5/17 23:01:31,83,98.0,9.0,00d1005a53
58419.0,3430363071376414,2018/5/17 23:01:13,98,96.0,6.1,00d0003d62
58418.0,3430363071378D14,2018/5/17 23:01:10,96,84.0,-10.7,00ca406b60
58417.0,343036306E377914,2018/5/17 23:00:52,67,96.0,14.0,00d0008c43
58414.0,3430363074378A14,2018/5/17 23:00:12,83,96.0,2.7,00d0001b53
58416.0,3536353270376404,2018/5/17 23:00:08,87,94.0,4.0,00cf002857
58415.0,3430363073376214,2018/5/17 23:00:07,98,94.0,7.9,00cf004f62
58413.0,3430363074378C14,2018/5/17 22:59:55,102,94.0,4.6,00cf002e66
58412.0,3430363074378114,2018/5/17 22:59:30,103,94.0,4.9,00cf003167
58411.0,343036307837840F,2018/5/17 22:59:08,80,94.0,3.9,00cf002750
58410.0,3430363073376314,2018/5/17 22:59:03,74,96.0,3.6,00d000244a
58409.0,3430363071377D14,2018/5/17 22:59:02,80,94.0,2.7,00cf001b50
58408.0,3430363070377714,2018/5/17 22:58:51,96,80.0,-13.6,00c8408860
58407.0,343036306E377714,2018/5/17 22:58:31,84,100.0,9.2,00d2005c54
58406.0,3430363071376414,2018/5/17 22:58:13,98,96.0,6.0,00d0003c62
58405.0,3430363071378D14,2018/5/17 22:58:10,96,86.0,-10.6,00cb406a60
58404.0,343036306E377914,2018/5/17 22:57:52,67,96.0,13.9,00d0008b43
58403.0,3430363074378A14,2018/5/17 22:57:12,85,96.0,3.1,00d0001f55
58402.0,3536353270376404,2018/5/17 22:57:08,81,94.0,3.8,00cf002651
58401.0,3430363073376214,2018/5/17 22:57:07,95,94.0,7.6,00cf004c5f
58400.0,3430363074378C14,2018/5/17 22:56:55,102,94.0,4.1,00cf002966
58399.0,3430363074378114,2018/5/17 22:56:30,103,94.0,4.7,00cf002f67
58397.0,343036307837840F,2018/5/17 22:56:08,80,94.0,3.9,00cf002750
58398.0,3430363073376314,2018/5/17 22:56:03,74,96.0,3.7,00d000254a
58396.0,3430363071377D14,2018/5/17 22:56:02,82,94.0,2.9,00cf001d52
58395.0,3430363070377714,2018/5/17 22:55:51,96,84.0,-13.9,00ca408b60
58394.0,343036306E377714,2018/5/17 22:55:31,84,98.0,9.4,00d1005e54
58393.0,3430363071376414,2018/5/17 22:55:13,98,94.0,6.0,00cf003c62
58392.0,3430363071378D14,2018/5/17 22:55:10,97,86.0,-10.5,00cb406961
58391.0,343036306E377914,2018/5/17 22:54:52,67,96.0,13.8,00d0008a43
58390.0,3430363074378A14,2018/5/17 22:54:12,88,96.0,3.5,00d0002358
58388.0,3430363073376214,2018/5/17 22:54:07,90,94.0,7.1,00cf00475a
58389.0,3536353270376404,2018/5/17 22:54:07,82,94.0,4.1,00cf002952
58387.0,3430363074378C14,2018/5/17 22:53:55,101,94.0,3.9,00cf002765
58386.0,343036307837840F,2018/5/17 22:53:08,80,94.0,3.9,00cf002750
58385.0,3430363073376314,2018/5/17 22:53:03,74,96.0,3.8,00d000264a
58384.0,3430363071377D14,2018/5/17 22:53:02,84,94.0,3.2,00cf002054
58383.0,3430363070377714,2018/5/17 22:52:51,95,80.0,-14.4,00c840905f
58382.0,343036306E377714,2018/5/17 22:52:31,86,100.0,9.6,00d2006056
58381.0,3430363071376414,2018/5/17 22:52:13,98,96.0,5.9,00d0003b62
58380.0,3430363071378D14,2018/5/17 22:52:10,97,86.0,-10.4,00cb406861
58379.0,343036306E377914,2018/5/17 22:51:52,67,96.0,13.6,00d0008843
58376.0,3430363074378A14,2018/5/17 22:51:12,92,96.0,4.1,00d000295c
58377.0,3536353270376404,2018/5/17 22:51:07,83,94.0,4.3,00cf002b53
58378.0,3430363073376214,2018/5/17 22:51:07,89,94.0,7.0,00cf004659
58375.0,3430363074378C14,2018/5/17 22:50:55,101,94.0,3.8,00cf002665
58374.0,343036307837840F,2018/5/17 22:50:08,80,94.0,3.9,00cf002750
58373.0,3430363073376314,2018/5/17 22:50:03,74,98.0,3.9,00d100274a
58372.0,3430363071377D14,2018/5/17 22:50:02,87,94.0,3.4,00cf002257
58371.0,3430363070377714,2018/5/17 22:49:51,95,80.0,-14.8,00c840945f
58370.0,343036306E377714,2018/5/17 22:49:31,86,98.0,9.8,00d1006256
58369.0,3430363071376414,2018/5/17 22:49:13,99,96.0,5.9,00d0003b63
58368.0,3430363071378D14,2018/5/17 22:49:10,97,86.0,-10.2,00cb406661
58367.0,343036306E377914,2018/5/17 22:48:52,67,96.0,13.5,00d0008743
58364.0,3430363074378A14,2018/5/17 22:48:11,96,96.0,5.0,00d0003260
58365.0,3536353270376404,2018/5/17 22:48:07,84,94.0,4.6,00cf002e54
58366.0,3430363073376214,2018/5/17 22:48:07,87,94.0,7.0,00cf004657
58363.0,3430363074378C14,2018/5/17 22:47:55,101,94.0,3.7,00cf002565
58362.0,343036307837840F,2018/5/17 22:47:08,80,94.0,4.0,00cf002850
58361.0,3430363073376314,2018/5/17 22:47:03,74,96.0,4.1,00d000294a
58360.0,3430363071377D14,2018/5/17 22:47:02,90,94.0,3.6,00cf00245a
58359.0,3430363070377714,2018/5/17 22:46:51,94,80.0,-14.8,00c840945e
58358.0,343036306E377714,2018/5/17 22:46:31,86,98.0,9.8,00d1006256
58357.0,3430363071376414,2018/5/17 22:46:13,99,96.0,5.8,00d0003a63
58356.0,3430363071378D14,2018/5/17 22:46:10,97,88.0,-10.1,00cc406561
58355.0,343036306E377914,2018/5/17 22:45:52,67,96.0,13.3,00d0008543
58354.0,3430363074378A14,2018/5/17 22:45:11,98,96.0,5.1,00d0003362
58352.0,3536353270376404,2018/5/17 22:45:07,85,94.0,4.9,00cf003155
58353.0,3430363073376214,2018/5/17 22:45:07,87,94.0,7.0,00cf004657
58351.0,3430363074378C14,2018/5/17 22:44:55,101,94.0,3.6,00cf002465
58350.0,3430363074378114,2018/5/17 22:44:30,102,94.0,4.0,00cf002866
58348.0,343036307837840F,2018/5/17 22:44:08,80,94.0,4.0,00cf002850
58349.0,3430363073376314,2018/5/17 22:44:03,75,96.0,4.2,00d0002a4b
58347.0,3430363071377D14,2018/5/17 22:44:02,93,94.0,3.9,00cf00275d
58346.0,3430363070377714,2018/5/17 22:43:51,95,80.0,-14.7,00c840935f
58345.0,343036306E377714,2018/5/17 22:43:31,86,100.0,10.0,00d2006456
58344.0,3430363071376414,2018/5/17 22:43:12,99,96.0,5.8,00d0003a63
58343.0,3430363071378D14,2018/5/17 22:43:10,97,86.0,-10.0,00cb406461
58342.0,343036306E377914,2018/5/17 22:42:52,67,96.0,13.2,00d0008443
58341.0,3430363074378A14,2018/5/17 22:42:11,98,96.0,5.1,00d0003362
58339.0,3536353270376404,2018/5/17 22:42:07,87,94.0,5.2,00cf003457
58340.0,3430363073376214,2018/5/17 22:42:07,87,94.0,7.1,00cf004757
58338.0,3430363074378C14,2018/5/17 22:41:55,101,94.0,3.7,00cf002565
58337.0,343036307837840F,2018/5/17 22:41:08,80,94.0,4.0,00cf002850
58336.0,3430363073376314,2018/5/17 22:41:03,75,96.0,4.4,00d0002c4b
58335.0,3430363071377D14,2018/5/17 22:41:02,96,94.0,4.2,00cf002a60
58334.0,3430363070377714,2018/5/17 22:40:51,95,80.0,-14.7,00c840935f
58333.0,343036306E377714,2018/5/17 22:40:31,87,100.0,10.2,00d2006657
58332.0,3430363071376414,2018/5/17 22:40:12,99,96.0,5.7,00d0003963
58331.0,3430363071378D14,2018/5/17 22:40:10,97,86.0,-9.9,00cb406361
58330.0,343036306E377914,2018/5/17 22:39:52,66,96.0,13.0,00d0008242
58327.0,3430363074378A14,2018/5/17 22:39:10,98,96.0,4.9,00d0003162
58328.0,3536353270376404,2018/5/17 22:39:07,89,94.0,5.5,00cf003759
58329.0,3430363073376214,2018/5/17 22:39:07,87,94.0,7.1,00cf004757
58326.0,3430363074378C14,2018/5/17 22:38:55,101,94.0,3.6,00cf002465
