id,eui,timestamp,data,humidity,batt,temperature
41398,3430363071377D14,2018/5/15 03:35:04,00d0002d59,89,96,4.5
41411,3430363071377D14,2018/5/15 03:38:04,00d0002755,85,96,3.9
41424,3430363071377D14,2018/5/15 03:41:04,00d000224f,79,96,3.4
41437,3430363071377D14,2018/5/15 03:44:04,00cf001f4b,75,94,3.1
41450,3430363071377D14,2018/5/15 03:47:04,00cf001b48,72,94,2.7
41462,3430363071377D14,2018/5/15 03:50:04,00d0001946,70,96,2.5
41475,3430363071377D14,2018/5/15 03:53:04,00d0001644,68,96,2.2
41488,3430363071377D14,2018/5/15 03:56:04,00cf001443,67,94,2
41501,3430363071377D14,2018/5/15 03:59:04,00cf001243,67,94,1.8
41514,3430363071377D14,2018/5/15 04:02:04,00cf001042,66,94,1.6
41527,3430363071377D14,2018/5/15 04:05:04,00cf000f42,66,94,1.5
41540,3430363071377D14,2018/5/15 04:08:04,00cf000d41,65,94,1.3
41553,3430363071377D14,2018/5/15 04:11:04,00cf000c43,67,94,1.2
41566,3430363071377D14,2018/5/15 04:14:04,00cf00134c,76,94,1.9
41579,3430363071377D14,2018/5/15 04:17:04,00cf001751,81,94,2.3
41592,3430363071377D14,2018/5/15 04:20:04,00cf001a55,85,94,2.6
41605,3430363071377D14,2018/5/15 04:23:04,00cf001d57,87,94,2.9
41618,3430363071377D14,2018/5/15 04:26:04,00cf002059,89,94,3.2
41631,3430363071377D14,2018/5/15 04:29:04,00cf00215a,90,94,3.3
41644,3430363071377D14,2018/5/15 04:32:04,00cf00235a,90,94,3.5
41657,3430363071377D14,2018/5/15 04:35:04,00cf00255b,91,94,3.7
41670,3430363071377D14,2018/5/15 04:38:04,00cf00275b,91,94,3.9
41683,3430363071377D14,2018/5/15 04:41:04,00cf00275c,92,94,3.9
41696,3430363071377D14,2018/5/15 04:44:04,00cf00285c,92,94,4
41709,3430363071377D14,2018/5/15 04:47:04,00cf00295c,92,94,4.1
41722,3430363071377D14,2018/5/15 04:50:04,00cf002b5c,92,94,4.3
41735,3430363071377D14,2018/5/15 04:53:04,00cf002c5c,92,94,4.4
41748,3430363071377D14,2018/5/15 04:56:04,00cf002d5c,92,94,4.5
41761,3430363071377D14,2018/5/15 04:59:04,00cf002e5c,92,94,4.6
41774,3430363071377D14,2018/5/15 05:02:04,00cf002f5c,92,94,4.7
41786,3430363071377D14,2018/5/15 05:05:04,00d000305c,92,96,4.8
41799,3430363071377D14,2018/5/15 05:08:04,00cf00305c,92,94,4.8
41812,3430363071377D14,2018/5/15 05:11:04,00d000315d,93,96,4.9
41825,3430363071377D14,2018/5/15 05:14:04,00cf002a58,88,94,4.2
41838,3430363071377D14,2018/5/15 05:17:04,00d0002553,83,96,3.7
41851,3430363071377D14,2018/5/15 05:20:04,00d000214d,77,96,3.3
41864,3430363071377D14,2018/5/15 05:23:04,00d0001d49,73,96,2.9
41877,3430363071377D14,2018/5/15 05:26:04,00cf001a47,71,94,2.6
41890,3430363071377D14,2018/5/15 05:29:04,00cf001745,69,94,2.3
41903,3430363071377D14,2018/5/15 05:32:04,00cf001647,71,94,2.2
41916,3430363071377D14,2018/5/15 05:35:04,00cf001c4e,78,94,2.8
41929,3430363071377D14,2018/5/15 05:38:04,00cf002053,83,94,3.2
41942,3430363071377D14,2018/5/15 05:41:04,00cf002356,86,94,3.5
41955,3430363071377D14,2018/5/15 05:44:04,00d0002658,88,96,3.8
41968,3430363071377D14,2018/5/15 05:47:04,00cf002759,89,94,3.9
41981,3430363071377D14,2018/5/15 05:50:04,00cf00285a,90,94,4
41993,3430363071377D14,2018/5/15 05:53:04,00cf002a5a,90,94,4.2
42006,3430363071377D14,2018/5/15 05:56:04,00cf002556,86,94,3.7
42019,3430363071377D14,2018/5/15 05:59:04,00cf002051,81,94,3.2
42032,3430363071377D14,2018/5/15 06:02:04,00d0001c4c,76,96,2.8
42045,3430363071377D14,2018/5/15 06:05:04,00cf001948,72,94,2.5
42058,3430363071377D14,2018/5/15 06:08:04,00cf001646,70,94,2.2
42071,3430363071377D14,2018/5/15 06:11:04,00cf001444,68,94,2
42084,3430363071377D14,2018/5/15 06:14:04,00cf001143,67,94,1.7
42097,3430363071377D14,2018/5/15 06:17:04,00cf001042,66,94,1.6
42110,3430363071377D14,2018/5/15 06:20:04,00cf000e42,66,94,1.4
42123,3430363071377D14,2018/5/15 06:23:04,00cf000c41,65,94,1.2
42136,3430363071377D14,2018/5/15 06:26:04,00cf00114a,74,94,1.7
42149,3430363071377D14,2018/5/15 06:29:04,00cf001650,80,94,2.2
42162,3430363071377D14,2018/5/15 06:32:04,00cf001a54,84,94,2.6
42175,3430363071377D14,2018/5/15 06:35:04,00cf001c57,87,94,2.8
42188,3430363071377D14,2018/5/15 06:38:04,00cf001f58,88,94,3.1
42213,3430363071377D14,2018/5/15 06:44:04,00cf00235a,90,94,3.5
42226,3430363071377D14,2018/5/15 06:47:04,00cf00245b,91,94,3.6
42239,3430363071377D14,2018/5/15 06:50:04,00cf00265b,91,94,3.8
42252,3430363071377D14,2018/5/15 06:53:04,00cf00275c,92,94,3.9
42265,3430363071377D14,2018/5/15 06:56:04,00cf00275c,92,94,3.9
42278,3430363071377D14,2018/5/15 06:59:04,00cf00295c,92,94,4.1
42291,3430363071377D14,2018/5/15 07:02:04,00cf002a5c,92,94,4.2
42304,3430363071377D14,2018/5/15 07:05:04,00cf002b5c,92,94,4.3
42317,3430363071377D14,2018/5/15 07:08:04,00cf002c5c,92,94,4.4
42329,3430363071377D14,2018/5/15 07:11:04,00cf002d5c,92,94,4.5
42342,3430363071377D14,2018/5/15 07:14:04,00cf002e5c,92,94,4.6
42355,3430363071377D14,2018/5/15 07:17:04,00d0002f5c,92,96,4.7
42368,3430363071377D14,2018/5/15 07:20:04,00d000305c,92,96,4.8
42381,3430363071377D14,2018/5/15 07:23:04,00d000315c,92,96,4.9
42394,3430363071377D14,2018/5/15 07:26:04,00d000305b,91,96,4.8
42404,3430363071377D14,2018/5/15 07:29:04,00cf002856,86,94,4
42417,3430363071377D14,2018/5/15 07:32:04,00cf002451,81,94,3.6
42430,3430363071377D14,2018/5/15 07:35:04,00cf00204c,76,94,3.2
42442,3430363071377D14,2018/5/15 07:38:04,00d0001c48,72,96,2.8
42455,3430363071377D14,2018/5/15 07:41:04,00cf001946,70,94,2.5
42468,3430363071377D14,2018/5/15 07:44:04,00d0001744,68,96,2.3
42481,3430363071377D14,2018/5/15 07:47:04,00cf001443,67,94,2
42494,3430363071377D14,2018/5/15 07:50:04,00cf001243,67,94,1.8
42507,3430363071377D14,2018/5/15 07:53:04,00cf001042,66,94,1.6
42520,3430363071377D14,2018/5/15 07:56:04,00cf000f42,66,94,1.5
42533,3430363071377D14,2018/5/15 07:59:04,00cf000d41,65,94,1.3
42546,3430363071377D14,2018/5/15 08:02:04,00cf000d44,68,94,1.3
42559,3430363071377D14,2018/5/15 08:05:04,00cf00134c,76,94,1.9
42572,3430363071377D14,2018/5/15 08:08:04,00cf001751,81,94,2.3
42585,3430363071377D14,2018/5/15 08:11:04,00cf001b55,85,94,2.7
42597,3430363071377D14,2018/5/15 08:14:04,00cf001d57,87,94,2.9
42610,3430363071377D14,2018/5/15 08:17:04,00cf002059,89,94,3.2
42623,3430363071377D14,2018/5/15 08:20:04,00cf00225a,90,94,3.4
42636,3430363071377D14,2018/5/15 08:23:04,00cf00235a,90,94,3.5
42649,3430363071377D14,2018/5/15 08:26:04,00cf00255b,91,94,3.7
42661,3430363071377D14,2018/5/15 08:29:04,00cf00275b,91,94,3.9
42674,3430363071377D14,2018/5/15 08:32:04,00cf00275c,92,94,3.9
42687,3430363071377D14,2018/5/15 08:35:04,00cf00285c,92,94,4
42700,3430363071377D14,2018/5/15 08:38:04,00cf002a5c,92,94,4.2
42713,3430363071377D14,2018/5/15 08:41:04,00cf002b5c,92,94,4.3
42726,3430363071377D14,2018/5/15 08:44:04,00cf002c5d,93,94,4.4
42738,3430363071377D14,2018/5/15 08:47:04,00cf00265a,90,94,3.8
42751,3430363071377D14,2018/5/15 08:50:04,00cf002155,85,94,3.3
42764,3430363071377D14,2018/5/15 08:53:04,00cf001d50,80,94,2.9
42777,3430363071377D14,2018/5/15 08:56:04,00cf001a4c,76,94,2.6
42790,3430363071377D14,2018/5/15 08:59:04,00cf00184a,74,94,2.4
42804,3430363071377D14,2018/5/15 09:02:04,00cf001648,72,94,2.2
42816,3430363071377D14,2018/5/15 09:05:04,00cf001751,81,94,2.3
42829,3430363071377D14,2018/5/15 09:08:04,00cf001653,83,94,2.2
42842,3430363071377D14,2018/5/15 09:11:04,00cf001a5a,90,94,2.6
42855,3430363071377D14,2018/5/15 09:14:04,00cf001657,87,94,2.2
42868,3430363071377D14,2018/5/15 09:17:04,00cf001353,83,94,1.9
42881,3430363071377D14,2018/5/15 09:20:04,00cf00104f,79,94,1.6
42913,3430363071377D14,2018/5/15 09:29:04,00cf000e53,83,94,1.4
42926,3430363071377D14,2018/5/15 09:32:04,00cf000b50,80,94,1.1
42938,3430363071377D14,2018/5/15 09:35:04,00cf001055,85,94,1.6
42950,3430363071377D14,2018/5/15 09:38:04,00cf00165a,90,94,2.2
42964,3430363071377D14,2018/5/15 09:41:04,00cf002161,97,94,3.3
42976,3430363071377D14,2018/5/15 09:44:04,00cf002361,97,94,3.5
42992,3430363071377D14,2018/5/15 09:47:04,00cf002763,99,94,3.9
43001,3430363071377D14,2018/5/15 09:50:04,00cf002d63,99,94,4.5
43014,3430363071377D14,2018/5/15 09:53:04,00cf002d63,99,94,4.5
43026,3430363071377D14,2018/5/15 09:56:04,00cf002b63,99,94,4.3
43039,3430363071377D14,2018/5/15 09:59:04,00cf002763,99,94,3.9
43052,3430363071377D14,2018/5/15 10:02:04,00cf002362,98,94,3.5
43065,3430363071377D14,2018/5/15 10:05:04,00cf001f61,97,94,3.1
43078,3430363071377D14,2018/5/15 10:08:04,00cf001b5f,95,94,2.7
43091,3430363071377D14,2018/5/15 10:11:04,00cf00185c,92,94,2.4
43104,3430363071377D14,2018/5/15 10:14:04,00cf001a5e,94,94,2.6
43117,3430363071377D14,2018/5/15 10:17:04,00cf001d60,96,94,2.9
43130,3430363071377D14,2018/5/15 10:20:04,00cf001d60,96,94,2.9
43143,3430363071377D14,2018/5/15 10:23:04,00cf00195d,93,94,2.5
43156,3430363071377D14,2018/5/15 10:26:04,00cf00165a,90,94,2.2
43170,3430363071377D14,2018/5/15 10:29:04,00cf001357,87,94,1.9
43182,3430363071377D14,2018/5/15 10:32:04,00cf00195e,94,94,2.5
43195,3430363071377D14,2018/5/15 10:35:04,00cf00185e,94,94,2.4
43209,3430363071377D14,2018/5/15 10:38:04,00cf00175d,93,94,2.3
43221,3430363071377D14,2018/5/15 10:41:04,00cf001a5f,95,94,2.6
43239,3430363071377D14,2018/5/15 10:44:04,00cf00185e,94,94,2.4
43268,3430363071377D14,2018/5/15 10:53:04,00cf001053,83,94,1.6
43281,3430363071377D14,2018/5/15 10:56:04,00cf000d50,80,94,1.3
43293,3430363071377D14,2018/5/15 10:59:04,00cf000b4d,77,94,1.1
43306,3430363071377D14,2018/5/15 11:02:04,00cf000a4c,76,94,1
43319,3430363071377D14,2018/5/15 11:05:04,00cf001154,84,94,1.7
43332,3430363071377D14,2018/5/15 11:08:04,00cf001558,88,94,2.1
43345,3430363071377D14,2018/5/15 11:11:04,00cf00185a,90,94,2.4
43358,3430363071377D14,2018/5/15 11:14:04,00cf001b5c,92,94,2.7
43371,3430363071377D14,2018/5/15 11:17:04,00cf001f5e,94,94,3.1
43384,3430363071377D14,2018/5/15 11:20:04,00cf002260,96,94,3.4
43397,3430363071377D14,2018/5/15 11:23:04,00cf002460,96,94,3.6
43410,3430363071377D14,2018/5/15 11:26:04,00cf002761,97,94,3.9
43423,3430363071377D14,2018/5/15 11:29:04,00cf002761,97,94,3.9
43436,3430363071377D14,2018/5/15 11:32:04,00cf002962,98,94,4.1
43449,3430363071377D14,2018/5/15 11:35:04,00cf002b62,98,94,4.3
43462,3430363071377D14,2018/5/15 11:38:04,00cf002c62,98,94,4.4
43475,3430363071377D14,2018/5/15 11:41:04,00cf002e62,98,94,4.6
43489,3430363071377D14,2018/5/15 11:44:04,00cf002f62,98,94,4.7
43501,3430363071377D14,2018/5/15 11:47:04,00cf003062,98,94,4.8
43514,3430363071377D14,2018/5/15 11:50:04,00d0003162,98,96,4.9
43527,3430363071377D14,2018/5/15 11:53:04,00cf002a60,96,94,4.2
43540,3430363071377D14,2018/5/15 11:56:04,00d000255c,92,96,3.7
43553,3430363071377D14,2018/5/15 11:59:04,00cf002157,87,94,3.3
43566,3430363071377D14,2018/5/15 12:02:04,00cf001e53,83,94,3
43578,3430363071377D14,2018/5/15 12:05:04,00cf001b4f,79,94,2.7
43591,3430363071377D14,2018/5/15 12:08:04,00d000194c,76,96,2.5
43604,3430363071377D14,2018/5/15 12:11:04,00d000174a,74,96,2.3
43616,3430363071377D14,2018/5/15 12:14:04,00cf001548,72,94,2.1
43630,3430363071377D14,2018/5/15 12:17:04,00cf001348,72,94,1.9
43642,3430363071377D14,2018/5/15 12:20:04,00cf001147,71,94,1.7
43653,3430363071377D14,2018/5/15 12:23:04,00cf001046,70,94,1.6
43665,3430363071377D14,2018/5/15 12:26:04,00cf000e46,70,94,1.4
43677,3430363071377D14,2018/5/15 12:29:04,00cf000d46,70,94,1.3
43690,3430363071377D14,2018/5/15 12:32:04,00cf00114d,77,94,1.7
43702,3430363071377D14,2018/5/15 12:35:04,00cf001753,83,94,2.3
43715,3430363071377D14,2018/5/15 12:38:04,00cf001a57,87,94,2.6
43728,3430363071377D14,2018/5/15 12:41:04,00cf001e59,89,94,3
43740,3430363071377D14,2018/5/15 12:44:04,00cf00205b,91,94,3.2
43752,3430363071377D14,2018/5/15 12:47:04,00cf00225d,93,94,3.4
43765,3430363071377D14,2018/5/15 12:50:04,00cf00255e,94,94,3.7
43778,3430363071377D14,2018/5/15 12:53:04,00cf00275e,94,94,3.9
43791,3430363071377D14,2018/5/15 12:56:04,00cf00275f,95,94,3.9
43803,3430363071377D14,2018/5/15 12:59:04,00cf00295f,95,94,4.1
43827,3430363071377D14,2018/5/15 13:05:04,00cf002c60,96,94,4.4
43855,3430363071377D14,2018/5/15 13:08:04,00cf002d60,96,94,4.5
43858,3430363071377D14,2018/5/15 13:11:04,00d0002e60,96,96,4.6
43865,3430363071377D14,2018/5/15 13:14:04,00cf002f60,96,94,4.7
43879,3430363071377D14,2018/5/15 13:17:04,00cf003060,96,94,4.8
43893,3430363071377D14,2018/5/15 13:20:04,00cf003161,97,94,4.9
43905,3430363071377D14,2018/5/15 13:23:04,00cf002b5d,93,94,4.3
43917,3430363071377D14,2018/5/15 13:26:04,00d0002759,89,96,3.9
43929,3430363071377D14,2018/5/15 13:29:04,00d0002458,88,96,3.6
43942,3430363071377D14,2018/5/15 13:32:04,00d0002154,84,96,3.3
43966,3430363071377D14,2018/5/15 13:35:04,00cf00245a,90,94,3.6
43970,3430363071377D14,2018/5/15 13:38:04,00cf002b5f,95,94,4.3
43980,3430363071377D14,2018/5/15 13:41:04,00cf002d61,97,94,4.5
44039,3430363071377D14,2018/5/15 13:47:04,00cf003262,98,94,5
44042,3430363071377D14,2018/5/15 13:50:04,00cf003363,99,94,5.1
44045,3430363071377D14,2018/5/15 13:53:04,00d0003763,99,96,5.5
44048,3430363071377D14,2018/5/15 13:56:04,00d0003a64,100,96,5.8
44054,3430363071377D14,2018/5/15 13:59:04,00d0003463,99,96,5.2
44066,3430363071377D14,2018/5/15 14:02:04,00d0002f61,97,96,4.7
44079,3430363071377D14,2018/5/15 14:05:04,00d0002b60,96,96,4.3
44094,3430363071377D14,2018/5/15 14:08:04,00d0002a60,96,96,4.2
44136,3430363071377D14,2018/5/15 14:14:04,00d0002359,89,96,3.5
44140,3430363071377D14,2018/5/15 14:17:04,00d0002055,85,96,3.2
44143,3430363071377D14,2018/5/15 14:20:04,00d0002058,88,96,3.2
44153,3430363071377D14,2018/5/15 14:23:04,00d000275f,95,96,3.9
44166,3430363071377D14,2018/5/15 14:26:04,00d000225c,92,96,3.4
44179,3430363071377D14,2018/5/15 14:29:04,00cf001e59,89,94,3
44192,3430363071377D14,2018/5/15 14:32:04,00cf001b55,85,94,2.7
44205,3430363071377D14,2018/5/15 14:35:04,00cf001952,82,94,2.5
44217,3430363071377D14,2018/5/15 14:38:04,00d0001957,87,96,2.5
44230,3430363071377D14,2018/5/15 14:41:04,00cf001c5b,91,94,2.8
44243,3430363071377D14,2018/5/15 14:44:04,00cf001858,88,94,2.4
44255,3430363071377D14,2018/5/15 14:47:04,00cf001a5b,91,94,2.6
44268,3430363071377D14,2018/5/15 14:50:04,00cf001859,89,94,2.4
44282,3430363071377D14,2018/5/15 14:53:04,00cf001758,88,94,2.3
44294,3430363071377D14,2018/5/15 14:56:04,00cf001455,85,94,2
44307,3430363071377D14,2018/5/15 14:59:04,00cf00185a,90,94,2.4
44320,3430363071377D14,2018/5/15 15:02:04,00cf001456,86,94,2
44333,3430363071377D14,2018/5/15 15:05:04,00cf001252,82,94,1.8
44345,3430363071377D14,2018/5/15 15:08:04,00cf00104f,79,94,1.6
44358,3430363071377D14,2018/5/15 15:11:04,00cf000e4d,77,94,1.4
44369,3430363071377D14,2018/5/15 15:14:04,00cf000e52,82,94,1.4
44382,3430363071377D14,2018/5/15 15:17:04,00cf000e53,83,94,1.4
44394,3430363071377D14,2018/5/15 15:20:04,00cf001058,88,94,1.6
44407,3430363071377D14,2018/5/15 15:23:04,00cf00165e,94,94,2.2
44420,3430363071377D14,2018/5/15 15:26:04,00cf00175e,94,94,2.3
44433,3430363071377D14,2018/5/15 15:29:04,00cf00195f,95,94,2.5
44445,3430363071377D14,2018/5/15 15:32:04,00cf001e61,97,94,3
44458,3430363071377D14,2018/5/15 15:35:04,00cf001c60,96,94,2.8
44470,3430363071377D14,2018/5/15 15:38:04,00cf00195e,94,94,2.5
44483,3430363071377D14,2018/5/15 15:41:04,00cf00175b,91,94,2.3
44496,3430363071377D14,2018/5/15 15:44:04,00cf001558,88,94,2.1
44509,3430363071377D14,2018/5/15 15:47:04,00cf001456,86,94,2
44521,3430363071377D14,2018/5/15 15:50:04,00cf001458,88,94,2
44533,3430363071377D14,2018/5/15 15:53:04,00cf001457,87,94,2
44546,3430363071377D14,2018/5/15 15:56:04,00cf00175c,92,94,2.3
44557,3430363071377D14,2018/5/15 15:59:04,00cf00155a,90,94,2.1
44567,3430363071377D14,2018/5/15 16:02:04,00cf001357,87,94,1.9
44579,3430363071377D14,2018/5/15 16:05:04,00cf001459,89,94,2
44592,3430363071377D14,2018/5/15 16:08:04,00cf001256,86,94,1.8
44603,3430363071377D14,2018/5/15 16:11:04,00cf001052,82,94,1.6
44616,3430363071377D14,2018/5/15 16:14:04,00cf000f50,80,94,1.5
44630,3430363071377D14,2018/5/15 16:17:04,00cf000d4e,78,94,1.3
44642,3430363071377D14,2018/5/15 16:20:04,00cf000c4d,77,94,1.2
44655,3430363071377D14,2018/5/15 16:23:04,00cf000b4c,76,94,1.1
44683,3430363071377D14,2018/5/15 16:26:04,00cf001059,89,94,1.6
44686,3430363071377D14,2018/5/15 16:29:04,00cf00105a,90,94,1.6
44694,3430363071377D14,2018/5/15 16:32:04,00cf00145d,93,94,2
44708,3430363071377D14,2018/5/15 16:35:04,00cf00145d,93,94,2
44739,3430363071377D14,2018/5/15 16:41:04,00cf001057,87,94,1.6
44745,3430363071377D14,2018/5/15 16:44:04,00cf000e53,83,94,1.4
44757,3430363071377D14,2018/5/15 16:47:04,00cf000c50,80,94,1.2
44769,3430363071377D14,2018/5/15 16:50:04,00cf000a4e,78,94,1
44782,3430363071377D14,2018/5/15 16:53:04,00cf000a4d,77,94,1
44795,3430363071377D14,2018/5/15 16:56:04,00cf00084c,76,94,0.8
44808,3430363071377D14,2018/5/15 16:59:04,00cf00074b,75,94,0.7
44821,3430363071377D14,2018/5/15 17:02:04,00ce00064b,75,92,0.6
44834,3430363071377D14,2018/5/15 17:05:04,00ce00054a,74,92,0.5
44847,3430363071377D14,2018/5/15 17:08:04,00ce00044a,74,92,0.4
44860,3430363071377D14,2018/5/15 17:11:04,00cf000a53,83,94,1
44873,3430363071377D14,2018/5/15 17:14:04,00ce001058,88,92,1.6
44886,3430363071377D14,2018/5/15 17:17:04,00ce00145a,90,92,2
44899,3430363071377D14,2018/5/15 17:20:04,00cf00175c,92,94,2.3
44911,3430363071377D14,2018/5/15 17:23:04,00cf001a5c,92,94,2.6
44923,3430363071377D14,2018/5/15 17:26:04,00ce001c5d,93,92,2.8
44936,3430363071377D14,2018/5/15 17:29:04,00ce00205e,94,92,3.2
44949,3430363071377D14,2018/5/15 17:32:04,00cf002460,96,94,3.6
44962,3430363071377D14,2018/5/15 17:35:04,00cf002761,97,94,3.9
44975,3430363071377D14,2018/5/15 17:38:04,00cf002962,98,94,4.1
44988,3430363071377D14,2018/5/15 17:41:04,00cf002b62,98,94,4.3
45001,3430363071377D14,2018/5/15 17:44:04,00cf002d62,98,94,4.5
45014,3430363071377D14,2018/5/15 17:47:04,00cf002f63,99,94,4.7
45027,3430363071377D14,2018/5/15 17:50:04,00cf003063,99,94,4.8
45039,3430363071377D14,2018/5/15 17:53:04,00cf003263,99,94,5
45053,3430363071377D14,2018/5/15 17:56:04,00cf003363,99,94,5.1
45065,3430363071377D14,2018/5/15 17:59:04,00cf003062,98,94,4.8
45078,3430363071377D14,2018/5/15 18:02:04,00cf002b60,96,94,4.3
45091,3430363071377D14,2018/5/15 18:05:04,00cf00275d,93,94,3.9
45104,3430363071377D14,2018/5/15 18:08:04,00d0002359,89,96,3.5
45117,3430363071377D14,2018/5/15 18:11:04,00cf002055,85,94,3.2
45130,3430363071377D14,2018/5/15 18:14:04,00cf001e51,81,94,3
45143,3430363071377D14,2018/5/15 18:17:04,00d0001c4f,79,96,2.8
45157,3430363071377D14,2018/5/15 18:20:04,00d0001a4d,77,96,2.6
45168,3430363071377D14,2018/5/15 18:23:04,00cf00194b,75,94,2.5
45179,3430363071377D14,2018/5/15 18:26:04,00cf00174a,74,94,2.3
45192,3430363071377D14,2018/5/15 18:29:04,00cf00164a,74,94,2.2
45205,3430363071377D14,2018/5/15 18:32:04,00cf001449,73,94,2
45218,3430363071377D14,2018/5/15 18:35:04,00cf001349,73,94,1.9
45229,3430363071377D14,2018/5/15 18:38:04,00cf001249,73,94,1.8
45242,3430363071377D14,2018/5/15 18:41:04,00cf001149,73,94,1.7
45254,3430363071377D14,2018/5/15 18:44:04,00cf001049,73,94,1.6
45267,3430363071377D14,2018/5/15 18:47:04,00cf000e48,72,94,1.4
45280,3430363071377D14,2018/5/15 18:50:04,00cf000d48,72,94,1.3
45293,3430363071377D14,2018/5/15 18:53:04,00cf000c48,72,94,1.2
45306,3430363071377D14,2018/5/15 18:56:04,00cf00104f,79,94,1.6
45319,3430363071377D14,2018/5/15 18:59:04,00cf001654,84,94,2.2
45332,3430363071377D14,2018/5/15 19:02:04,00cf001a58,88,94,2.6
45345,3430363071377D14,2018/5/15 19:05:04,00cf001e5b,91,94,3
45357,3430363071377D14,2018/5/15 19:08:04,00cf00215d,93,94,3.3
45370,3430363071377D14,2018/5/15 19:11:04,00cf00235e,94,94,3.5
45383,3430363071377D14,2018/5/15 19:14:04,00cf00265f,95,94,3.8
45396,3430363071377D14,2018/5/15 19:17:04,00cf002760,96,94,3.9
45409,3430363071377D14,2018/5/15 19:20:04,00cf002960,96,94,4.1
45423,3430363071377D14,2018/5/15 19:23:04,00cf002b61,97,94,4.3
45435,3430363071377D14,2018/5/15 19:26:04,00cf002c61,97,94,4.4
45447,3430363071377D14,2018/5/15 19:29:04,00cf002d61,97,94,4.5
45460,3430363071377D14,2018/5/15 19:32:04,00cf002f62,98,94,4.7
45473,3430363071377D14,2018/5/15 19:35:04,00cf003062,98,94,4.8
45486,3430363071377D14,2018/5/15 19:38:04,00cf003062,98,94,4.8
45499,3430363071377D14,2018/5/15 19:41:04,00cf00295f,95,94,4.1
45512,3430363071377D14,2018/5/15 19:44:04,00cf00255b,91,94,3.7
45525,3430363071377D14,2018/5/15 19:47:04,00cf002156,86,94,3.3
45538,3430363071377D14,2018/5/15 19:50:04,00cf001e52,82,94,3
45551,3430363071377D14,2018/5/15 19:53:04,00cf001c4f,79,94,2.8
45564,3430363071377D14,2018/5/15 19:56:04,00cf001a4c,76,94,2.6
45577,3430363071377D14,2018/5/15 19:59:04,00cf00184b,75,94,2.4
45590,3430363071377D14,2018/5/15 20:02:04,00cf00164a,74,94,2.2
45603,3430363071377D14,2018/5/15 20:05:04,00cf001449,73,94,2
45616,3430363071377D14,2018/5/15 20:08:04,00cf001349,73,94,1.9
45629,3430363071377D14,2018/5/15 20:11:04,00cf001148,72,94,1.7
45642,3430363071377D14,2018/5/15 20:14:04,00cf001048,72,94,1.6
45655,3430363071377D14,2018/5/15 20:17:04,00cf000f48,72,94,1.5
45668,3430363071377D14,2018/5/15 20:20:04,00cf000e48,72,94,1.4
45681,3430363071377D14,2018/5/15 20:23:04,00cf00114e,78,94,1.7
45694,3430363071377D14,2018/5/15 20:26:04,00cf001754,84,94,2.3
45707,3430363071377D14,2018/5/15 20:29:04,00cf001b58,88,94,2.7
45720,3430363071377D14,2018/5/15 20:32:04,00cf001e5b,91,94,3
45733,3430363071377D14,2018/5/15 20:35:04,00cf00215d,93,94,3.3
45746,3430363071377D14,2018/5/15 20:38:04,00cf00235e,94,94,3.5
45759,3430363071377D14,2018/5/15 20:41:04,00cf00265f,95,94,3.8
45772,3430363071377D14,2018/5/15 20:44:04,00cf00275f,95,94,3.9
45785,3430363071377D14,2018/5/15 20:47:04,00cf002860,96,94,4
45799,3430363071377D14,2018/5/15 20:50:04,00cf002a60,96,94,4.2
45811,3430363071377D14,2018/5/15 20:53:04,00cf002a60,96,94,4.2
45824,3430363071377D14,2018/5/15 20:56:04,00cf00255e,94,94,3.7
45837,3430363071377D14,2018/5/15 20:59:04,00cf00205a,90,94,3.2
45850,3430363071377D14,2018/5/15 21:02:04,00cf001d56,86,94,2.9
45864,3430363071377D14,2018/5/15 21:05:04,00cf001a52,82,94,2.6
45876,3430363071377D14,2018/5/15 21:08:04,00cf00184e,78,94,2.4
45889,3430363071377D14,2018/5/15 21:11:04,00cf00164c,76,94,2.2
45903,3430363071377D14,2018/5/15 21:14:04,00cf00144b,75,94,2
45915,3430363071377D14,2018/5/15 21:17:04,00cf00124a,74,94,1.8
45928,3430363071377D14,2018/5/15 21:20:04,00cf001049,73,94,1.6
45941,3430363071377D14,2018/5/15 21:23:04,00cf000f49,73,94,1.5
45954,3430363071377D14,2018/5/15 21:26:04,00cf000e48,72,94,1.4
45967,3430363071377D14,2018/5/15 21:29:04,00cf000c48,72,94,1.2
45980,3430363071377D14,2018/5/15 21:32:04,00cf000f4e,78,94,1.5
45993,3430363071377D14,2018/5/15 21:35:04,00cf001554,84,94,2.1
46006,3430363071377D14,2018/5/15 21:38:04,00cf001958,88,94,2.5
46019,3430363071377D14,2018/5/15 21:41:04,00cf001d5b,91,94,2.9
46032,3430363071377D14,2018/5/15 21:44:04,00cf00205d,93,94,3.2
46044,3430363071377D14,2018/5/15 21:47:04,00cf00225e,94,94,3.4
46057,3430363071377D14,2018/5/15 21:50:04,00cf00245f,95,94,3.6
46070,3430363071377D14,2018/5/15 21:53:04,00cf002660,96,94,3.8
46083,3430363071377D14,2018/5/15 21:56:04,00cf002760,96,94,3.9
46107,3430363071377D14,2018/5/15 22:02:04,00cf002a61,97,94,4.2
46119,3430363071377D14,2018/5/15 22:05:04,00cf002b61,97,94,4.3
46131,3430363071377D14,2018/5/15 22:08:04,00cf002c62,98,94,4.4
