time,data
2018-11-30T07:28:48+08:00,c0f8fc1c270d
2018-11-30T07:33:52+08:00,c3f80f1d270d
2018-11-30T07:38:54+08:00,ccf8331d270d
2018-11-30T07:43:57+08:00,c6f8361d270d
2018-11-30T07:54:03+08:00,c0f8f71c270d
2018-11-30T07:59:04+08:00,c3f8131d2a0d
2018-11-30T08:04:05+08:00,ccf83b1d270d
2018-11-30T08:09:10+08:00,c3f82a1d270d
2018-11-30T08:14:10+08:00,bef8fa1c270d
2018-11-30T08:19:14+08:00,c2f8fe1c270d
2018-11-30T08:24:16+08:00,c5f81f1d270d
2018-11-30T08:29:20+08:00,caf8421d270d
2018-11-30T08:34:25+08:00,bcf80b1d270d
2018-11-30T08:39:29+08:00,c6f8dd1c2a0d
2018-11-30T08:44:30+08:00,d2f8111d270d
2018-11-30T08:49:32+08:00,d2f8341d270d
2018-11-30T08:54:35+08:00,c8f8e31c270d
2018-11-30T08:59:37+08:00,c5f8c91c2a0d
2018-11-30T09:04:41+08:00,c8f8f01c270d
2018-11-30T09:09:46+08:00,ccf81e1d2a0d
2018-11-30T09:14:50+08:00,c0f8e81c270d
2018-11-30T09:19:55+08:00,bcf8ac1c2a0d
2018-11-30T09:24:58+08:00,bcf8c21c2a0d
2018-11-30T09:30:01+08:00,c1f8f11c270d
2018-11-30T09:35:03+08:00,bcf8fb1c270d
2018-11-30T09:40:06+08:00,b3f8931c270d
2018-11-30T09:45:08+08:00,adf8891c270d
2018-11-30T09:50:11+08:00,b3f8b41c270d
2018-11-30T09:55:11+08:00,cef8391d270d
2018-11-30T10:00:11+08:00,e0f8991d270d
2018-11-30T10:05:15+08:00,e5f8741d2a0d
2018-11-30T10:10:20+08:00,eef8801d2a0d
2018-11-30T10:15:23+08:00,f4f8a11d2a0d
2018-11-30T10:20:28+08:00,eaf8791d270d
2018-11-30T10:25:30+08:00,e4f8141d270d
2018-11-30T10:30:31+08:00,e2f80b1d2a0d
2018-11-30T10:35:36+08:00,e5f8371d2a0d
2018-11-30T10:40:38+08:00,e2f8401d270d
2018-11-30T10:45:42+08:00,d6f8ed1c2a0d
2018-11-30T10:50:46+08:00,d4f8de1c2a0d
2018-11-30T10:55:49+08:00,d5f80a1d2a0d
2018-11-30T11:00:49+08:00,d6f8281d270d
2018-11-30T11:05:53+08:00,c9f8ca1c270d
2018-11-30T11:10:58+08:00,c5f8a01c270d
2018-11-30T11:16:01+08:00,c9f8bb1c270d
2018-11-30T11:21:04+08:00,caf8fa1c270d
2018-11-30T11:26:06+08:00,c5f8f71c2a0d
2018-11-30T11:31:09+08:00,bef89b1c270d
2018-11-30T11:36:12+08:00,bef8a21c270d
2018-11-30T11:41:15+08:00,c1f8d01c270d
2018-11-30T11:46:16+08:00,c1f8fd1c2a0d
2018-11-30T11:51:20+08:00,b6f8bd1c270d
2018-11-30T11:56:24+08:00,b3f8961c270d
2018-11-30T12:01:28+08:00,b8f8b81c270d
2018-11-30T12:06:32+08:00,b9f8eb1c2a0d
2018-11-30T12:11:36+08:00,b9f8071d270d
2018-11-30T12:16:37+08:00,b1f8ba1c270d
2018-11-30T12:21:42+08:00,b1f8a91c270d
2018-11-30T12:26:42+08:00,b3f8ca1c270d
2018-11-30T12:31:44+08:00,bcf80a1d270d
2018-11-30T12:36:44+08:00,c2f82e1d270d
2018-11-30T12:41:48+08:00,d7f8561d270d
2018-11-30T12:46:52+08:00,faf8e21d2a0d
2018-11-30T12:51:55+08:00,13f9361e2a0d
2018-11-30T12:56:58+08:00,1df9181e270d
2018-11-30T13:01:59+08:00,21f9d31d270d
2018-11-30T13:07:00+08:00,28f9de1d2a0d
2018-11-30T13:12:05+08:00,2df9fb1d2a0d
2018-11-30T13:17:09+08:00,22f9b21d2a0d
2018-11-30T13:22:14+08:00,1ef9511d2a0d
2018-11-30T13:27:17+08:00,1ff9611d2a0d
2018-11-30T13:32:20+08:00,32f9121e2a0d
2018-11-30T13:37:22+08:00,3af9671e2a0d
2018-11-30T13:42:26+08:00,45f9521e2a0d
2018-11-30T13:47:30+08:00,63f9001f2a0d
2018-11-30T13:52:33+08:00,76f93c1f2a0d
2018-11-30T13:57:34+08:00,78f90b1f330d
2018-11-30T14:02:36+08:00,74f98a1e330d
2018-11-30T14:07:37+08:00,77f95f1e330d
2018-11-30T14:12:40+08:00,7af9741e2a0d
2018-11-30T14:17:43+08:00,76f9641e330d
2018-11-30T14:22:47+08:00,68f9ed1d2f0d
2018-11-30T14:27:50+08:00,65f9de1d330d
2018-11-30T14:32:51+08:00,66f9ff1d330d
2018-11-30T14:37:55+08:00,5ef9121e330d
2018-11-30T14:47:56+08:00,72f9761e330d
2018-11-30T14:52:59+08:00,7ff9931e330d
2018-11-30T14:58:02+08:00,7cf97f1e2a0d
2018-11-30T15:03:06+08:00,6df9f51d370d
2018-11-30T15:08:07+08:00,66f9c71d2f0d
2018-11-30T15:13:12+08:00,74f9321e2a0d
2018-11-30T15:18:15+08:00,86f9b61e2f0d
2018-11-30T15:23:19+08:00,8ff9b51e370d
2018-11-30T15:28:20+08:00,96f9a01e3c0d
2018-11-30T15:33:21+08:00,9ff9bd1e490d
2018-11-30T15:38:22+08:00,a1f9b91e370d
2018-11-30T15:48:29+08:00,92f9281e370d
2018-11-30T15:53:34+08:00,adf9c31e490d
2018-11-30T15:58:38+08:00,c8f91f1f330d
2018-11-30T16:03:40+08:00,d5f91a1f490d
2018-11-30T16:08:43+08:00,e9f94c1f370d
2018-11-30T16:13:46+08:00,f6f96f1f490d
2018-11-30T16:18:49+08:00,e7f9e81e3c0d
2018-11-30T16:23:50+08:00,f4f9021f490d
2018-11-30T16:28:52+08:00,fcf9391f3c0d
2018-11-30T16:33:52+08:00,fbf9311f490d
2018-11-30T16:38:55+08:00,eff9991e490d
2018-11-30T16:43:58+08:00,07faee1e490d
2018-11-30T16:49:00+08:00,0ffa061f490d
2018-11-30T16:54:05+08:00,0afaba1e490d
2018-11-30T16:59:06+08:00,fff9561e3c0d
2018-11-30T17:04:08+08:00,fff96c1e490d
2018-11-30T17:09:12+08:00,faf9761e490d
2018-11-30T17:14:14+08:00,ebf92c1e490d
2018-11-30T17:19:14+08:00,e1f9f21d490d
2018-11-30T17:24:15+08:00,def90d1e490d
