humidity,temp,time
55.87,-12.21,2018-12-03 10:44
54.91,-12.33,2018-12-03 10:54
54.68,-12.53,2018-12-03 10:59
54.9,-12.72,2018-12-03 11:04
55.31,-12.9,2018-12-03 11:09
55.64,-13.09,2018-12-03 11:14
55.8,-13.3,2018-12-03 11:19
57.02,-13.53,2018-12-03 11:29
57.51,-13.34,2018-12-03 11:34
56.8,-13.31,2018-12-03 11:39
56.5,-13.35,2018-12-03 11:45
56.6,-13.45,2018-12-03 11:50
56.78,-13.59,2018-12-03 11:55
57.57,-13.27,2018-12-03 12:00
57.03,-12.87,2018-12-03 12:05
56.33,-12.57,2018-12-03 12:10
55.39,-12.51,2018-12-03 12:15
54.72,-12.61,2018-12-03 12:20
54.68,-12.75,2018-12-03 12:25
55.01,-12.87,2018-12-03 12:30
55.64,-12.8,2018-12-03 12:35
55.59,-12.54,2018-12-03 12:40
54.97,-12.42,2018-12-03 12:45
54.77,-12.41,2018-12-03 12:50
55.1,-11.98,2018-12-03 12:55
54.32,-11.6,2018-12-03 13:00
53.71,-11.24,2018-12-03 13:05
52.84,-11.02,2018-12-03 13:10
52.29,-10.84,2018-12-03 13:15
51.34,-10.84,2018-12-03 13:20
51.1,-10.98,2018-12-03 13:25
51.28,-11.16,2018-12-03 13:30
51.49,-11.4,2018-12-03 13:35
51.94,-11.42,2018-12-03 13:40
52.07,-11.47,2018-12-03 13:45
52.25,-11.64,2018-12-03 13:51
52.32,-11.87,2018-12-03 13:56
52.64,-12.09,2018-12-03 14:01
53.24,-12.28,2018-12-03 14:06
53.84,-12.47,2018-12-03 14:11
54.12,-12.69,2018-12-03 14:16
54.58,-12.88,2018-12-03 14:21
55.47,-13.01,2018-12-03 14:26
56.65,-12.51,2018-12-03 14:31
55.58,-11.92,2018-12-03 14:36
54.0,-11.73,2018-12-03 14:41
53.77,-11.7,2018-12-03 14:46
53.89,-11.55,2018-12-03 14:51
53.36,-11.32,2018-12-03 14:56
53.14,-10.94,2018-12-03 15:01
52.97,-10.28,2018-12-03 15:06
51.21,-10.01,2018-12-03 15:11
50.3,-9.84,2018-12-03 15:16
50.36,-9.42,2018-12-03 15:21
49.9,-8.88,2018-12-03 15:26
48.4,-8.63,2018-12-03 15:31
47.73,-8.42,2018-12-03 15:36
47.06,-8.39,2018-12-03 15:41
46.69,-8.56,2018-12-03 15:46
46.63,-8.84,2018-12-03 15:57
47.0,-9.09,2018-12-03 16:02
47.4,-9.46,2018-12-03 16:07
47.9,-9.79,2018-12-03 16:12
48.56,-9.95,2018-12-03 16:17
49.66,-9.81,2018-12-03 16:22
49.47,-9.52,2018-12-03 16:27
49.14,-9.28,2018-12-03 16:32
48.88,-8.94,2018-12-03 16:37
48.11,-8.83,2018-12-03 16:42
47.78,-8.49,2018-12-03 16:52
47.44,-8.34,2018-12-03 16:57
47.37,-8.12,2018-12-03 17:02
46.39,-8.14,2018-12-03 17:07
46.31,-8.32,2018-12-03 17:12
46.64,-8.39,2018-12-03 17:17
46.55,-8.62,2018-12-03 17:22
46.63,-8.98,2018-12-03 17:27
47.21,-9.31,2018-12-03 17:32
48.02,-9.62,2018-12-03 17:37
48.55,-9.98,2018-12-03 17:43
49.16,-10.31,2018-12-03 17:48
49.99,-10.64,2018-12-03 17:53
50.81,-10.9,2018-12-03 17:58
72.22,-9.98,2018-12-03 18:03
63.79,-10.03,2018-12-03 18:08
56.84,-10.14,2018-12-03 18:13
54.58,-10.4,2018-12-03 18:18
53.72,-10.69,2018-12-03 18:23
53.68,-11.02,2018-12-03 18:28
54.04,-11.29,2018-12-03 18:33
54.39,-11.54,2018-12-03 18:38
54.73,-11.85,2018-12-03 18:43
55.29,-12.07,2018-12-03 18:48
55.9,-12.28,2018-12-03 18:53
56.38,-12.5,2018-12-03 18:58
56.68,-12.71,2018-12-03 19:03
57.17,-12.88,2018-12-03 19:08
57.7,-13.04,2018-12-03 19:13
58.12,-13.19,2018-12-03 19:18
58.35,-13.36,2018-12-03 19:23
58.77,-13.53,2018-12-03 19:29
59.21,-13.65,2018-12-03 19:34
59.63,-13.77,2018-12-03 19:39
59.79,-13.9,2018-12-03 19:44
60.05,-14.03,2018-12-03 19:49
60.41,-14.1,2018-12-03 19:54
60.76,-14.18,2018-12-03 19:59
60.89,-14.31,2018-12-03 20:04
61.02,-14.4,2018-12-03 20:09
61.24,-14.46,2018-12-03 20:14
73.27,-12.43,2018-12-03 20:19
89.64,-6.21,2018-12-03 20:24
88.12,-7.09,2018-12-03 20:29
79.06,-7.37,2018-12-03 20:34
71.21,-7.6,2018-12-03 20:39
63.79,-7.89,2018-12-03 20:44
59.99,-8.32,2018-12-03 20:49
58.38,-8.77,2018-12-03 20:54
57.46,-9.36,2018-12-03 21:00
57.39,-9.89,2018-12-03 21:05
57.87,-10.25,2018-12-03 21:10
58.28,-10.63,2018-12-03 21:15
58.73,-11.4,2018-12-03 21:25
59.44,-11.67,2018-12-03 21:30
59.86,-11.89,2018-12-03 21:35
59.75,-12.18,2018-12-03 21:40
60.16,-12.42,2018-12-03 21:45
60.76,-12.61,2018-12-03 21:50
61.15,-12.79,2018-12-03 21:55
61.16,-12.86,2018-12-03 22:00
61.17,-11.51,2018-12-03 22:05
58.74,-10.94,2018-12-03 22:10
57.19,-10.86,2018-12-03 22:15
56.43,-10.99,2018-12-03 22:20
56.61,-11.17,2018-12-03 22:25
57.18,-11.38,2018-12-03 22:30
57.48,-11.62,2018-12-03 22:35
57.59,-11.89,2018-12-03 22:40
58.31,-12.04,2018-12-03 22:46
58.86,-12.02,2018-12-03 22:51
58.72,-12.15,2018-12-03 22:56
58.54,-12.36,2018-12-03 23:01
59.02,-12.54,2018-12-03 23:06
59.56,-12.7,2018-12-03 23:11
59.6,-12.88,2018-12-03 23:16
59.7,-13.07,2018-12-03 23:21
60.24,-13.23,2018-12-03 23:26
60.78,-13.34,2018-12-03 23:31
60.84,-13.49,2018-12-03 23:36
60.81,-13.63,2018-12-03 23:41
61.26,-13.76,2018-12-03 23:46
61.74,-13.88,2018-12-03 23:51
61.89,-13.95,2018-12-03 23:56
61.72,-14.1,2018-12-04 00:01
62.03,-14.2,2018-12-04 00:06
62.46,-14.27,2018-12-04 00:11
62.69,-14.33,2018-12-04 00:16
62.43,-14.45,2018-12-04 00:21
62.63,-14.53,2018-12-04 00:26
63.0,-14.55,2018-12-04 00:31
63.23,-14.64,2018-12-04 00:36
62.94,-14.75,2018-12-04 00:41
63.0,-14.8,2018-12-04 00:46
63.35,-14.83,2018-12-04 00:52
63.68,-14.85,2018-12-04 00:57
63.41,-14.9,2018-12-04 01:02
63.29,-14.98,2018-12-04 01:07
63.56,-15.0,2018-12-04 01:12
63.85,-15.01,2018-12-04 01:17
63.66,-15.07,2018-12-04 01:22
63.4,-15.12,2018-12-04 01:27
63.6,-15.17,2018-12-04 01:32
63.92,-15.2,2018-12-04 01:37
63.98,-15.22,2018-12-04 01:42
63.62,-15.3,2018-12-04 01:47
63.69,-15.32,2018-12-04 01:52
63.97,-15.34,2018-12-04 01:57
64.2,-15.35,2018-12-04 02:02
63.85,-15.4,2018-12-04 02:07
63.79,-15.42,2018-12-04 02:12
64.04,-15.43,2018-12-04 02:17
64.3,-15.44,2018-12-04 02:22
64.09,-15.51,2018-12-04 02:27
63.84,-15.54,2018-12-04 02:33
64.01,-15.56,2018-12-04 02:38
64.28,-15.55,2018-12-04 02:43
64.33,-15.57,2018-12-04 02:48
63.95,-15.62,2018-12-04 02:53
63.99,-15.66,2018-12-04 02:58
64.27,-15.65,2018-12-04 03:03
64.47,-15.66,2018-12-04 03:08
64.07,-15.71,2018-12-04 03:13
63.98,-15.73,2018-12-04 03:18
64.17,-15.74,2018-12-04 03:23
64.3,-15.78,2018-12-04 03:33
63.98,-15.8,2018-12-04 03:38
64.1,-15.8,2018-12-04 03:43
64.36,-15.83,2018-12-04 03:48
64.46,-15.83,2018-12-04 03:53
64.02,-15.86,2018-12-04 03:58
63.99,-15.87,2018-12-04 04:03
64.21,-15.88,2018-12-04 04:08
64.47,-15.88,2018-12-04 04:13
64.2,-15.91,2018-12-04 04:18
63.91,-15.91,2018-12-04 04:23
64.05,-15.95,2018-12-04 04:28
64.31,-15.93,2018-12-04 04:33
64.36,-15.91,2018-12-04 04:39
63.88,-15.98,2018-12-04 04:44
63.85,-15.98,2018-12-04 04:49
64.06,-15.98,2018-12-04 04:54
64.33,-15.98,2018-12-04 04:59
64.13,-15.99,2018-12-04 05:04
63.79,-16.04,2018-12-04 05:09
63.9,-16.0,2018-12-04 05:14
64.15,-16.02,2018-12-04 05:19
64.27,-16.02,2018-12-04 05:24
63.82,-16.04,2018-12-04 05:29
63.72,-16.06,2018-12-04 05:34
63.98,-16.06,2018-12-04 05:39
64.21,-16.04,2018-12-04 05:44
64.01,-16.09,2018-12-04 05:49
63.65,-16.11,2018-12-04 05:54
63.75,-16.11,2018-12-04 05:59
64.06,-16.09,2018-12-04 06:04
64.17,-16.09,2018-12-04 06:09
63.7,-16.16,2018-12-04 06:14
63.59,-16.17,2018-12-04 06:19
63.82,-16.14,2018-12-04 06:24
64.08,-16.13,2018-12-04 06:29
64.07,-16.14,2018-12-04 06:34
63.62,-16.16,2018-12-04 06:39
63.66,-16.2,2018-12-04 06:44
63.89,-16.18,2018-12-04 06:50
64.14,-16.16,2018-12-04 06:55
63.88,-16.2,2018-12-04 07:00
63.59,-16.23,2018-12-04 07:05
63.73,-16.2,2018-12-04 07:10
63.97,-16.21,2018-12-04 07:15
64.13,-16.2,2018-12-04 07:20
63.66,-16.25,2018-12-04 07:25
63.56,-16.25,2018-12-04 07:30
63.75,-16.25,2018-12-04 07:35
64.02,-16.23,2018-12-04 07:40
64.0,-16.23,2018-12-04 07:45
63.54,-16.26,2018-12-04 07:50
63.55,-16.27,2018-12-04 07:55
63.81,-16.25,2018-12-04 08:00
63.82,-16.27,2018-12-04 08:10
63.48,-16.31,2018-12-04 08:15
63.61,-16.28,2018-12-04 08:20
63.85,-16.29,2018-12-04 08:25
64.01,-16.27,2018-12-04 08:30
63.55,-16.3,2018-12-04 08:35
63.43,-16.29,2018-12-04 08:40
63.65,-16.29,2018-12-04 08:45
63.89,-16.27,2018-12-04 08:51
63.84,-16.29,2018-12-04 08:56
63.4,-16.32,2018-12-04 09:01
63.45,-16.32,2018-12-04 09:06
63.69,-16.32,2018-12-04 09:11
63.94,-16.3,2018-12-04 09:16
63.68,-16.33,2018-12-04 09:21
63.33,-16.34,2018-12-04 09:26
63.45,-16.34,2018-12-04 09:31
63.7,-16.32,2018-12-04 09:36
63.89,-16.31,2018-12-04 09:41
63.5,-16.33,2018-12-04 09:46
63.29,-16.35,2018-12-04 09:51
63.47,-16.36,2018-12-04 09:56
64.05,-16.02,2018-12-04 10:01
63.85,-15.56,2018-12-04 10:06
63.01,-13.84,2018-12-04 10:11
59.25,-12.74,2018-12-04 10:16
56.7,-12.39,2018-12-04 10:21
55.56,-12.38,2018-12-04 10:27
54.96,-12.55,2018-12-04 10:32
55.19,-12.7,2018-12-04 10:37
55.73,-12.9,2018-12-04 10:42
56.43,-12.63,2018-12-04 10:47
55.52,-11.71,2018-12-04 10:52
54.04,-11.21,2018-12-04 10:57
53.32,-11.0,2018-12-04 11:02
52.71,-10.8,2018-12-04 11:07
51.91,-10.92,2018-12-04 11:12
52.07,-11.09,2018-12-04 11:17
52.52,-11.28,2018-12-04 11:22
52.8,-11.4,2018-12-04 11:27
52.73,-11.22,2018-12-04 11:32
52.67,-11.2,2018-12-04 11:37
52.66,-11.32,2018-12-04 11:42
52.42,-11.59,2018-12-04 11:47
52.84,-11.74,2018-12-04 11:52
53.35,-11.68,2018-12-04 11:57
53.47,-11.77,2018-12-04 12:02
53.19,-12.03,2018-12-04 12:07
53.48,-12.29,2018-12-04 12:13
54.15,-12.46,2018-12-04 12:18
54.79,-12.66,2018-12-04 12:23
54.82,-12.92,2018-12-04 12:28
55.3,-12.84,2018-12-04 12:33
55.51,-12.83,2018-12-04 12:38
55.77,-12.92,2018-12-04 12:43
55.66,-13.07,2018-12-04 12:48
56.19,-13.46,2018-12-04 12:58
57.24,-13.74,2018-12-04 13:08
57.18,-13.87,2018-12-04 13:13
57.54,-13.78,2018-12-04 13:18
57.72,-13.75,2018-12-04 13:23
57.93,-13.79,2018-12-04 13:28
57.71,-13.94,2018-12-04 13:33
57.64,-14.07,2018-12-04 13:38
58.1,-14.21,2018-12-04 13:43
58.65,-14.31,2018-12-04 13:48
59.09,-14.24,2018-12-04 13:53
58.82,-14.1,2018-12-04 13:58
58.5,-13.94,2018-12-04 14:04
58.41,-13.91,2018-12-04 14:09
58.48,-13.97,2018-12-04 14:14
58.15,-14.1,2018-12-04 14:19
58.14,-14.24,2018-12-04 14:24
58.58,-14.32,2018-12-04 14:29
59.1,-14.4,2018-12-04 14:34
59.34,-14.51,2018-12-04 14:39
59.31,-14.45,2018-12-04 14:44
59.21,-14.28,2018-12-04 14:49
59.16,-14.22,2018-12-04 14:54
59.44,-13.82,2018-12-04 14:59
58.38,-13.66,2018-12-04 15:04
57.7,-13.49,2018-12-04 15:09
57.61,-13.33,2018-12-04 15:14
57.54,-13.08,2018-12-04 15:19
56.83,-12.89,2018-12-04 15:24
56.0,-12.95,2018-12-04 15:29
56.19,-12.97,2018-12-04 15:34
56.65,-12.68,2018-12-04 15:39
56.16,-12.5,2018-12-04 15:44
55.56,-12.17,2018-12-04 15:49
54.84,-11.75,2018-12-04 15:55
54.3,-11.6,2018-12-04 16:00
53.89,-11.62,2018-12-04 16:05
53.51,-11.74,2018-12-04 16:10
53.81,-11.4,2018-12-04 16:15
53.81,-10.73,2018-12-04 16:20
52.56,-10.49,2018-12-04 16:25
57.89,-9.77,2018-12-04 16:30
56.17,-9.31,2018-12-04 16:35
54.68,-8.44,2018-12-04 16:40
51.75,-7.89,2018-12-04 16:45
50.91,-7.27,2018-12-04 16:50
48.48,-6.97,2018-12-04 16:55
47.16,-6.93,2018-12-04 17:00
46.78,-7.07,2018-12-04 17:05
47.5,-6.98,2018-12-04 17:10
46.47,-7.02,2018-12-04 17:15
46.03,-7.36,2018-12-04 17:20
46.13,-7.84,2018-12-04 17:25
46.73,-8.28,2018-12-04 17:30
47.53,-8.68,2018-12-04 17:35
48.16,-9.14,2018-12-04 17:40
48.74,-9.59,2018-12-04 17:45
49.65,-9.97,2018-12-04 17:50
53.48,-10.03,2018-12-04 17:55
53.7,-9.88,2018-12-04 18:00
51.88,-9.9,2018-12-04 18:06
51.43,-10.06,2018-12-04 18:11
51.53,-10.27,2018-12-04 18:16
51.64,-10.61,2018-12-04 18:21
52.04,-10.9,2018-12-04 18:26
52.76,-11.17,2018-12-04 18:31
70.07,-9.54,2018-12-04 18:36
62.95,-9.45,2018-12-04 18:41
56.0,-9.52,2018-12-04 18:46
54.23,-9.57,2018-12-04 18:51
53.24,-9.8,2018-12-04 18:56
52.59,-10.12,2018-12-04 19:01
52.85,-10.43,2018-12-04 19:06
53.45,-10.73,2018-12-04 19:11
53.8,-10.92,2018-12-04 19:16
53.62,-11.17,2018-12-04 19:21
54.14,-11.41,2018-12-04 19:26
54.84,-11.64,2018-12-04 19:31
55.14,-11.89,2018-12-04 19:36
55.17,-12.16,2018-12-04 19:41
55.81,-12.38,2018-12-04 19:47
56.56,-12.57,2018-12-04 19:52
57.04,-12.74,2018-12-04 19:57
56.99,-13.0,2018-12-04 20:02
57.48,-13.15,2018-12-04 20:07
58.12,-13.3,2018-12-04 20:12
58.71,-13.42,2018-12-04 20:17
58.71,-13.6,2018-12-04 20:22
58.83,-13.77,2018-12-04 20:27
59.76,-13.54,2018-12-04 20:32
59.71,-13.33,2018-12-04 20:37
59.15,-13.28,2018-12-04 20:42
58.49,-13.39,2018-12-04 20:47
58.62,-13.48,2018-12-04 20:52
59.13,-13.5,2018-12-04 20:57
59.34,-13.23,2018-12-04 21:02
58.47,-13.23,2018-12-04 21:07
58.26,-13.2,2018-12-04 21:12
58.53,-12.78,2018-12-04 21:17
57.89,-12.53,2018-12-04 21:22
57.06,-11.96,2018-12-04 21:27
55.19,-10.42,2018-12-04 21:33
52.4,-9.62,2018-12-04 21:38
50.44,-9.29,2018-12-04 21:43
49.62,-9.32,2018-12-04 21:48
49.8,-9.6,2018-12-04 21:53
50.04,-9.94,2018-12-04 21:58
50.53,-10.36,2018-12-04 22:03
51.44,-10.69,2018-12-04 22:08
52.31,-10.99,2018-12-04 22:13
52.65,-11.31,2018-12-04 22:18
53.13,-11.61,2018-12-04 22:23
53.96,-11.82,2018-12-04 22:28
54.68,-12.05,2018-12-04 22:33
54.82,-12.27,2018-12-04 22:38
55.4,-11.24,2018-12-04 22:43
53.88,-10.76,2018-12-04 22:48
53.07,-10.63,2018-12-04 22:53
52.24,-10.46,2018-12-04 22:58
51.82,-10.52,2018-12-04 23:03
52.17,-10.72,2018-12-04 23:08
52.5,-10.98,2018-12-04 23:14
52.68,-11.31,2018-12-04 23:19
53.35,-11.57,2018-12-04 23:24
54.16,-11.82,2018-12-04 23:29
54.77,-11.88,2018-12-04 23:34
54.6,-12.03,2018-12-04 23:39
54.9,-12.19,2018-12-04 23:44
55.51,-12.36,2018-12-04 23:49
55.96,-12.57,2018-12-04 23:54
55.92,-12.77,2018-12-04 23:59
56.34,-12.99,2018-12-05 00:04
57.04,-13.14,2018-12-05 00:09
57.67,-13.3,2018-12-05 00:14
57.7,-13.48,2018-12-05 00:19
57.89,-13.68,2018-12-05 00:24
58.51,-13.82,2018-12-05 00:29
59.14,-13.93,2018-12-05 00:34
59.41,-14.08,2018-12-05 00:39
59.31,-14.22,2018-12-05 00:44
59.75,-14.36,2018-12-05 00:49
60.31,-14.46,2018-12-05 00:54
60.79,-14.55,2018-12-05 00:59
60.66,-14.67,2018-12-05 01:04
60.78,-14.8,2018-12-05 01:10
61.24,-14.86,2018-12-05 01:15
61.74,-14.93,2018-12-05 01:20
61.82,-15.04,2018-12-05 01:25
61.64,-15.1,2018-12-05 01:30
61.93,-15.17,2018-12-05 01:35
62.35,-15.24,2018-12-05 01:40
62.69,-15.27,2018-12-05 01:45
62.4,-15.36,2018-12-05 01:50
62.47,-15.42,2018-12-05 01:55
62.79,-15.46,2018-12-05 02:00
63.15,-15.5,2018-12-05 02:05
63.07,-15.58,2018-12-05 02:10
62.88,-15.62,2018-12-05 02:15
63.13,-15.67,2018-12-05 02:20
63.46,-15.68,2018-12-05 02:25
63.62,-15.71,2018-12-05 02:30
63.31,-15.78,2018-12-05 02:35
63.37,-15.8,2018-12-05 02:40
63.66,-15.83,2018-12-05 02:45
63.95,-15.86,2018-12-05 02:50
63.73,-15.9,2018-12-05 02:55
63.56,-15.94,2018-12-05 03:00
63.74,-15.96,2018-12-05 03:05
64.03,-15.98,2018-12-05 03:10
64.17,-15.98,2018-12-05 03:15
63.79,-16.01,2018-12-05 03:21
63.8,-16.06,2018-12-05 03:26
64.04,-16.06,2018-12-05 03:31
64.3,-16.04,2018-12-05 03:36
64.23,-16.06,2018-12-05 03:41
63.88,-16.12,2018-12-05 03:46
63.98,-16.12,2018-12-05 03:51
64.43,-16.11,2018-12-05 04:01
64.07,-16.16,2018-12-05 04:06
63.95,-16.19,2018-12-05 04:11
64.14,-16.15,2018-12-05 04:16
64.39,-16.19,2018-12-05 04:21
64.41,-16.18,2018-12-05 04:26
64.01,-16.23,2018-12-05 04:31
64.02,-16.26,2018-12-05 04:36
64.27,-16.26,2018-12-05 04:41
64.52,-16.26,2018-12-05 04:46
64.27,-16.28,2018-12-05 04:51
63.98,-16.31,2018-12-05 04:57
64.12,-16.32,2018-12-05 05:02
64.34,-16.3,2018-12-05 05:07
64.56,-16.3,2018-12-05 05:12
64.2,-16.33,2018-12-05 05:17
64.01,-16.36,2018-12-05 05:22
64.2,-16.36,2018-12-05 05:27
64.44,-16.36,2018-12-05 05:32
64.56,-16.33,2018-12-05 05:37
64.13,-16.4,2018-12-05 05:42
64.04,-16.42,2018-12-05 05:47
64.24,-16.41,2018-12-05 05:52
64.49,-16.39,2018-12-05 05:57
64.51,-16.39,2018-12-05 06:02
64.05,-16.42,2018-12-05 06:07
64.08,-16.43,2018-12-05 06:12
64.27,-16.43,2018-12-05 06:17
64.54,-16.43,2018-12-05 06:22
64.39,-16.43,2018-12-05 06:27
64.04,-16.47,2018-12-05 06:32
64.12,-16.46,2018-12-05 06:37
64.32,-16.48,2018-12-05 06:42
64.59,-16.45,2018-12-05 06:47
64.31,-16.47,2018-12-05 06:52
64.0,-16.5,2018-12-05 06:57
64.12,-16.5,2018-12-05 07:02
64.36,-16.5,2018-12-05 07:08
64.59,-16.49,2018-12-05 07:13
64.24,-16.52,2018-12-05 07:18
63.98,-16.54,2018-12-05 07:23
64.14,-16.54,2018-12-05 07:28
64.38,-16.52,2018-12-05 07:33
64.57,-16.53,2018-12-05 07:38
64.17,-16.56,2018-12-05 07:43
63.99,-16.55,2018-12-05 07:48
64.17,-16.54,2018-12-05 07:53
64.41,-16.55,2018-12-05 07:58
64.51,-16.54,2018-12-05 08:03
64.05,-16.58,2018-12-05 08:08
63.96,-16.6,2018-12-05 08:13
64.16,-16.58,2018-12-05 08:18
64.43,-16.57,2018-12-05 08:23
64.5,-16.58,2018-12-05 08:28
64.03,-16.6,2018-12-05 08:33
64.81,-16.5,2018-12-05 08:38
66.29,-16.18,2018-12-05 08:43
66.29,-16.02,2018-12-05 08:48
65.59,-16.0,2018-12-05 08:53
64.71,-16.0,2018-12-05 08:58
64.46,-16.02,2018-12-05 09:03
64.49,-16.05,2018-12-05 09:08
64.57,-16.05,2018-12-05 09:13
64.19,-16.11,2018-12-05 09:18
63.86,-16.17,2018-12-05 09:23
63.98,-16.19,2018-12-05 09:28
64.23,-16.2,2018-12-05 09:34
64.77,-16.16,2018-12-05 09:39
65.43,-15.78,2018-12-05 09:44
66.16,-14.92,2018-12-05 09:49
63.72,-14.19,2018-12-05 09:54
61.44,-13.91,2018-12-05 09:59
60.71,-13.74,2018-12-05 10:04
60.76,-12.72,2018-12-05 10:09
57.73,-12.19,2018-12-05 10:14
57.21,-11.92,2018-12-05 10:19
55.99,-11.38,2018-12-05 10:24
54.54,-11.17,2018-12-05 10:29
53.9,-11.08,2018-12-05 10:34
53.88,-10.87,2018-12-05 10:39
53.19,-10.85,2018-12-05 10:44
52.62,-10.43,2018-12-05 10:49
51.91,-10.4,2018-12-05 10:54
51.93,-10.05,2018-12-05 10:59
50.71,-10.09,2018-12-05 11:04
50.54,-10.37,2018-12-05 11:09
51.08,-10.64,2018-12-05 11:14
51.61,-10.91,2018-12-05 11:19
51.62,-11.16,2018-12-05 11:25
52.44,-11.38,2018-12-05 11:30
53.0,-11.46,2018-12-05 11:35
53.12,-11.62,2018-12-05 11:40
53.71,-11.38,2018-12-05 11:45
53.45,-10.98,2018-12-05 11:50
52.66,-10.84,2018-12-05 11:55
51.88,-11.0,2018-12-05 12:00
51.99,-11.23,2018-12-05 12:05
52.63,-11.49,2018-12-05 12:10
53.12,-11.74,2018-12-05 12:15
53.23,-12.06,2018-12-05 12:20
53.89,-12.31,2018-12-05 12:25
54.84,-12.5,2018-12-05 12:30
55.32,-12.57,2018-12-05 12:35
55.8,-12.47,2018-12-05 12:40
55.56,-11.7,2018-12-05 12:45
54.5,-11.45,2018-12-05 12:50
54.69,-11.23,2018-12-05 12:55
53.44,-10.96,2018-12-05 13:00
52.77,-10.99,2018-12-05 13:05
52.87,-11.17,2018-12-05 13:10
52.93,-11.42,2018-12-05 13:16
53.01,-11.69,2018-12-05 13:21
53.71,-11.96,2018-12-05 13:26
54.74,-12.05,2018-12-05 13:31
54.7,-12.15,2018-12-05 13:36
58.3,-12.03,2018-12-05 13:41
58.65,-11.77,2018-12-05 13:46
59.25,-11.35,2018-12-05 13:51
57.54,-10.79,2018-12-05 13:56
54.68,-10.69,2018-12-05 14:01
53.8,-10.78,2018-12-05 14:06
53.75,-10.98,2018-12-05 14:11
53.57,-11.26,2018-12-05 14:16
53.74,-11.57,2018-12-05 14:21
54.39,-11.83,2018-12-05 14:26
55.95,-11.71,2018-12-05 14:31
55.42,-11.68,2018-12-05 14:36
54.88,-11.67,2018-12-05 14:41
54.77,-11.76,2018-12-05 14:46
55.78,-11.85,2018-12-05 14:51
56.29,-11.22,2018-12-05 14:56
54.24,-11.0,2018-12-05 15:01
53.68,-11.06,2018-12-05 15:06
53.82,-11.21,2018-12-05 15:11
60.44,-11.31,2018-12-05 15:17
60.26,-11.47,2018-12-05 15:22
61.15,-11.22,2018-12-05 15:27
61.59,-10.84,2018-12-05 15:32
59.65,-10.47,2018-12-05 15:37
56.34,-10.36,2018-12-05 15:42
54.73,-10.47,2018-12-05 15:47
54.16,-10.7,2018-12-05 15:52
53.45,-11.0,2018-12-05 15:57
53.26,-11.33,2018-12-05 16:02
53.57,-11.6,2018-12-05 16:07
54.17,-11.82,2018-12-05 16:12
58.78,-11.35,2018-12-05 16:17
56.67,-11.33,2018-12-05 16:22
54.77,-11.49,2018-12-05 16:27
54.23,-11.69,2018-12-05 16:32
53.91,-11.91,2018-12-05 16:37
53.99,-12.21,2018-12-05 16:42
56.83,-12.24,2018-12-05 16:47
55.62,-12.23,2018-12-05 16:52
54.83,-12.39,2018-12-05 16:58
54.68,-12.6,2018-12-05 17:03
55.17,-12.81,2018-12-05 17:08
55.81,-12.99,2018-12-05 17:13
56.19,-13.21,2018-12-05 17:18
58.15,-13.28,2018-12-05 17:23
71.4,-10.75,2018-12-05 17:28
62.15,-9.77,2018-12-05 17:33
53.18,-9.18,2018-12-05 17:38
49.3,-9.17,2018-12-05 17:43
48.59,-9.21,2018-12-05 17:48
48.14,-9.18,2018-12-05 17:53
47.54,-9.44,2018-12-05 17:58
47.56,-9.83,2018-12-05 18:03
48.33,-10.2,2018-12-05 18:08
49.22,-10.54,2018-12-05 18:13
49.71,-10.85,2018-12-05 18:18
50.29,-11.21,2018-12-05 18:23
51.2,-11.49,2018-12-05 18:28
52.03,-11.73,2018-12-05 18:33
52.36,-12.03,2018-12-05 18:38
52.87,-12.26,2018-12-05 18:43
53.68,-12.46,2018-12-05 18:48
54.99,-12.34,2018-12-05 18:54
54.81,-12.29,2018-12-05 18:59
54.3,-11.94,2018-12-05 19:04
53.52,-11.64,2018-12-05 19:09
52.75,-11.24,2018-12-05 19:14
51.38,-11.15,2018-12-05 19:19
50.74,-11.3,2018-12-05 19:24
51.03,-11.46,2018-12-05 19:29
51.93,-11.54,2018-12-05 19:34
52.05,-11.71,2018-12-05 19:39
52.07,-11.85,2018-12-05 19:44
52.39,-11.96,2018-12-05 19:49
52.94,-12.12,2018-12-05 19:54
53.25,-12.36,2018-12-05 19:59
53.94,-12.46,2018-12-05 20:04
54.05,-12.31,2018-12-05 20:09
54.15,-12.33,2018-12-05 20:14
54.77,-12.2,2018-12-05 20:19
53.93,-12.04,2018-12-05 20:24
53.39,-11.91,2018-12-05 20:29
53.13,-11.96,2018-12-05 20:34
53.25,-12.06,2018-12-05 20:39
53.19,-12.28,2018-12-05 20:44
53.63,-12.48,2018-12-05 20:50
54.39,-12.68,2018-12-05 20:55
55.06,-12.84,2018-12-05 21:00
55.22,-13.08,2018-12-05 21:05
55.58,-13.3,2018-12-05 21:10
56.43,-13.39,2018-12-05 21:15
56.99,-13.34,2018-12-05 21:20
56.89,-13.4,2018-12-05 21:25
56.78,-13.32,2018-12-05 21:30
56.89,-13.24,2018-12-05 21:35
56.94,-13.18,2018-12-05 21:40
56.8,-13.28,2018-12-05 21:45
56.54,-13.43,2018-12-05 21:50
56.87,-13.59,2018-12-05 21:55
57.51,-13.71,2018-12-05 22:00
58.15,-13.82,2018-12-05 22:05
58.02,-13.76,2018-12-05 22:10
57.91,-13.8,2018-12-05 22:15
