humidity,temp,time
73.01,-18.93,2018-11-27 00:10
73.69,-18.85,2018-11-27 00:15
74.37,-18.81,2018-11-27 00:20
73.66,-18.94,2018-11-27 00:25
72.92,-19.0,2018-11-27 00:30
73.44,-18.99,2018-11-27 00:36
74.18,-18.94,2018-11-27 00:41
74.31,-18.96,2018-11-27 00:46
73.14,-19.11,2018-11-27 00:51
73.21,-19.09,2018-11-27 00:56
73.93,-19.04,2018-11-27 01:01
74.54,-19.0,2018-11-27 01:06
73.7,-19.16,2018-11-27 01:11
73.09,-19.19,2018-11-27 01:16
73.62,-19.19,2018-11-27 01:21
74.41,-19.09,2018-11-27 01:26
74.52,-19.13,2018-11-27 01:31
73.37,-19.27,2018-11-27 01:36
73.42,-19.27,2018-11-27 01:41
74.12,-19.24,2018-11-27 01:46
74.79,-19.15,2018-11-27 01:51
74.17,-19.27,2018-11-27 01:56
73.28,-19.36,2018-11-27 02:01
73.7,-19.3,2018-11-27 02:06
74.42,-19.27,2018-11-27 02:11
74.92,-19.23,2018-11-27 02:16
73.89,-19.38,2018-11-27 02:21
73.41,-19.41,2018-11-27 02:26
73.96,-19.37,2018-11-27 02:32
74.66,-19.29,2018-11-27 02:37
74.85,-19.33,2018-11-27 02:42
73.64,-19.46,2018-11-27 02:47
73.5,-19.44,2018-11-27 02:52
74.14,-19.4,2018-11-27 02:57
74.83,-19.34,2018-11-27 03:02
74.63,-19.41,2018-11-27 03:07
73.51,-19.53,2018-11-27 03:12
73.64,-19.51,2018-11-27 03:17
74.34,-19.43,2018-11-27 03:22
75.02,-19.38,2018-11-27 03:27
74.41,-19.49,2018-11-27 03:32
73.47,-19.56,2018-11-27 03:37
73.8,-19.54,2018-11-27 03:42
74.53,-19.48,2018-11-27 03:47
75.1,-19.41,2018-11-27 03:52
74.31,-19.54,2018-11-27 03:57
73.55,-19.61,2018-11-27 04:02
73.98,-19.56,2018-11-27 04:07
74.66,-19.49,2018-11-27 04:12
75.11,-19.48,2018-11-27 04:17
74.04,-19.61,2018-11-27 04:22
73.57,-19.64,2018-11-27 04:27
74.15,-19.59,2018-11-27 04:33
74.83,-19.52,2018-11-27 04:38
75.05,-19.52,2018-11-27 04:43
73.86,-19.66,2018-11-27 04:48
73.76,-19.66,2018-11-27 04:53
74.35,-19.58,2018-11-27 04:58
75.05,-19.54,2018-11-27 05:03
74.67,-19.6,2018-11-27 05:08
73.61,-19.7,2018-11-27 05:13
73.85,-19.68,2018-11-27 05:18
74.55,-19.61,2018-11-27 05:23
75.15,-19.54,2018-11-27 05:28
74.44,-19.67,2018-11-27 05:33
73.6,-19.73,2018-11-27 05:38
73.95,-19.68,2018-11-27 05:43
74.67,-19.61,2018-11-27 05:48
75.17,-19.57,2018-11-27 05:53
74.15,-19.73,2018-11-27 05:59
73.66,-19.75,2018-11-27 06:04
74.15,-19.68,2018-11-27 06:09
74.89,-19.59,2018-11-27 06:14
75.12,-19.59,2018-11-27 06:19
73.93,-19.78,2018-11-27 06:24
73.82,-19.75,2018-11-27 06:29
74.41,-19.68,2018-11-27 06:34
75.08,-19.61,2018-11-27 06:39
74.83,-19.67,2018-11-27 06:44
73.74,-19.78,2018-11-27 06:49
73.94,-19.74,2018-11-27 06:54
74.63,-19.65,2018-11-27 06:59
75.22,-19.63,2018-11-27 07:04
74.45,-19.73,2018-11-27 07:09
73.73,-19.8,2018-11-27 07:14
74.12,-19.73,2018-11-27 07:19
74.82,-19.66,2018-11-27 07:24
75.33,-19.61,2018-11-27 07:29
74.31,-19.78,2018-11-27 07:34
73.7,-19.83,2018-11-27 07:40
74.17,-19.74,2018-11-27 07:45
74.87,-19.68,2018-11-27 07:50
75.33,-19.63,2018-11-27 07:55
75.85,-19.61,2018-11-27 09:31
75.44,-19.69,2018-11-27 09:36
74.47,-19.74,2018-11-27 09:41
74.79,-19.69,2018-11-27 09:46
75.44,-19.63,2018-11-27 09:51
75.73,-19.56,2018-11-27 09:56
74.58,-19.74,2018-11-27 10:01
74.66,-19.7,2018-11-27 10:06
75.4,-19.56,2018-11-27 10:11
76.36,-19.34,2018-11-27 10:16
78.52,-19.24,2018-11-27 10:21
78.56,-19.19,2018-11-27 10:26
78.51,-19.11,2018-11-27 10:31
78.46,-19.06,2018-11-27 10:36
77.51,-19.1,2018-11-27 10:41
76.98,-19.08,2018-11-27 10:46
77.13,-19.0,2018-11-27 10:51
75.95,-19.11,2018-11-27 10:57
74.92,-19.19,2018-11-27 11:02
75.27,-19.11,2018-11-27 11:07
75.89,-19.04,2018-11-27 11:12
75.78,-19.09,2018-11-27 11:17
74.66,-19.2,2018-11-27 11:22
74.76,-19.17,2018-11-27 11:27
75.35,-19.12,2018-11-27 11:32
75.92,-19.05,2018-11-27 11:37
75.17,-19.2,2018-11-27 11:42
74.35,-19.26,2018-11-27 11:47
74.76,-19.22,2018-11-27 11:52
75.45,-19.15,2018-11-27 11:57
75.53,-19.2,2018-11-27 12:02
74.26,-19.34,2018-11-27 12:07
74.32,-19.3,2018-11-27 12:12
75.0,-19.25,2018-11-27 12:17
75.53,-19.22,2018-11-27 12:22
74.02,-19.39,2018-11-27 12:32
74.64,-19.36,2018-11-27 12:37
75.33,-19.26,2018-11-27 12:42
74.87,-19.38,2018-11-27 12:48
73.83,-19.46,2018-11-27 12:53
74.24,-19.43,2018-11-27 12:58
74.97,-19.38,2018-11-27 13:03
75.37,-19.34,2018-11-27 13:08
74.18,-19.52,2018-11-27 13:13
73.94,-19.51,2018-11-27 13:18
74.57,-19.45,2018-11-27 13:23
75.28,-19.36,2018-11-27 13:28
75.02,-19.44,2018-11-27 13:33
73.87,-19.58,2018-11-27 13:38
74.12,-19.56,2018-11-27 13:43
74.81,-19.45,2018-11-27 13:48
75.38,-19.42,2018-11-27 13:53
74.38,-19.57,2018-11-27 13:58
73.83,-19.58,2018-11-27 14:03
74.57,-19.52,2018-11-27 14:08
75.82,-19.36,2018-11-27 14:13
76.75,-19.26,2018-11-27 14:18
76.27,-19.21,2018-11-27 14:23
76.16,-19.13,2018-11-27 14:28
76.65,-19.05,2018-11-27 14:33
76.62,-18.99,2018-11-27 14:38
75.61,-19.06,2018-11-27 14:43
75.64,-19.04,2018-11-27 14:49
