time,data
2018-11-23T12:44:32+08:00,a3f8ff1c270d
2018-11-23T12:49:33+08:00,adf85a1d2f0d
2018-11-23T12:54:37+08:00,b2f8a41d2a0d
2018-11-23T12:59:39+08:00,aaf83e1d270d
2018-11-23T13:04:40+08:00,aff8441d270d
2018-11-23T13:09:41+08:00,c0f8d11d2a0d
2018-11-23T13:14:43+08:00,d0f83a1e270d
2018-11-23T13:19:47+08:00,d3f8241e2a0d
2018-11-23T13:24:51+08:00,d1f8d11d2a0d
2018-11-23T13:29:55+08:00,dbf8d41d2a0d
2018-11-23T13:34:56+08:00,e6f80b1e270d
2018-11-23T13:39:59+08:00,e1f8f31d2a0d
2018-11-23T13:45:04+08:00,e2f8ae1d330d
2018-11-23T13:50:04+08:00,f1f8081e2a0d
2018-11-23T13:55:08+08:00,03f9791e330d
2018-11-23T14:00:12+08:00,10f9bd1e2a0d
2018-11-23T14:05:14+08:00,1cf9d41e2a0d
2018-11-23T14:10:16+08:00,27f9e31e330d
2018-11-23T14:15:17+08:00,32f9d81e330d
2018-11-23T14:20:20+08:00,2bf93b1e330d
2018-11-23T14:25:26+08:00,25f9b81d330d
2018-11-23T14:30:28+08:00,27f9c11d330d
2018-11-23T14:35:32+08:00,28f9e51d370d
2018-11-23T14:40:36+08:00,18f9681d330d
2018-11-23T14:45:39+08:00,14f9411d3c0d
2018-11-23T14:50:42+08:00,1af9761d370d
2018-11-23T14:55:45+08:00,16f96e1d2a0d
2018-11-23T15:00:48+08:00,03f9e01c3c0d
2018-11-23T15:05:52+08:00,fff8de1c3c0d
2018-11-23T15:10:52+08:00,03f91f1d2f0d
2018-11-23T15:15:56+08:00,06f95c1d2a0d
2018-11-23T15:21:01+08:00,faf82a1d370d
2018-11-23T15:26:04+08:00,fdf81b1d2a0d
2018-11-23T15:31:05+08:00,06f9681d2f0d
2018-11-23T15:36:06+08:00,19f93c1e2a0d
2018-11-23T15:41:07+08:00,19f9f01d2f0d
2018-11-23T15:46:08+08:00,1df9ad1d2a0d
2018-11-23T15:51:11+08:00,22f9c21d330d
2018-11-23T15:56:15+08:00,1ff9811d330d
2018-11-23T16:01:20+08:00,0ff9001d330d
2018-11-23T16:06:22+08:00,0ff90e1d330d
2018-11-23T16:11:26+08:00,16f9471d330d
2018-11-23T16:16:31+08:00,08f9ff1c330d
2018-11-23T16:21:33+08:00,fbf8a01c330d
2018-11-23T16:26:37+08:00,fdf8d11c2a0d
2018-11-23T16:31:42+08:00,fff8151d2f0d
2018-11-23T16:36:45+08:00,f4f8ed1c370d
2018-11-23T16:41:48+08:00,e6f87a1c330d
2018-11-23T16:46:51+08:00,e6f8a71c330d
2018-11-23T16:51:53+08:00,f4f83a1d2f0d
2018-11-23T16:56:53+08:00,00f9851d2a0d
2018-11-23T17:01:56+08:00,00f9601d2a0d
2018-11-23T17:06:57+08:00,0df9841d370d
2018-11-23T17:11:57+08:00,17f9d51d330d
2018-11-23T17:16:59+08:00,11f97c1d330d
2018-11-23T17:22:03+08:00,0df9101d330d
2018-11-23T17:27:04+08:00,18f9811d370d
2018-11-23T17:32:08+08:00,27f9ed1d2f0d
2018-11-23T17:37:12+08:00,23f9a11d2a0d
2018-11-23T17:42:15+08:00,23f9541d330d
2018-11-23T17:47:17+08:00,28f9701d330d
2018-11-23T17:52:21+08:00,23f95c1d2f0d
2018-11-23T17:57:24+08:00,14f9cb1c330d
2018-11-23T18:02:26+08:00,11f9d21c330d
2018-11-23T18:07:27+08:00,16f9151d330d
2018-11-23T18:12:30+08:00,0ff9061d330d
2018-11-23T18:17:31+08:00,fdf87c1c2f0d
2018-11-23T18:22:32+08:00,fff8cf1c2a0d
2018-11-23T18:27:34+08:00,0df92c1d330d
2018-11-23T18:32:38+08:00,0af9281d330d
2018-11-23T18:37:40+08:00,f9f8941c2a0d
2018-11-23T18:42:43+08:00,f7f8aa1c2f0d
2018-11-23T18:47:45+08:00,fff8fd1c330d
2018-11-23T18:52:48+08:00,f9f8f81c330d
2018-11-23T18:57:49+08:00,e6f8751c2a0d
2018-11-23T19:02:52+08:00,e3f88d1c330d
2018-11-23T19:07:53+08:00,ebf8e21c330d
2018-11-23T19:12:57+08:00,e6f8f41c2a0d
2018-11-23T19:18:00+08:00,d3f8691c370d
2018-11-23T19:23:03+08:00,dcf80e1d2a0d
2018-11-23T19:28:07+08:00,e6f8ac1d2a0d
2018-11-23T19:33:11+08:00,e3f86f1d2a0d
2018-11-23T19:38:16+08:00,d6f8d91c2a0d
2018-11-23T19:43:18+08:00,ddf8f41c330d
2018-11-23T19:48:19+08:00,eff8b21d330d
2018-11-23T19:53:23+08:00,fbf8ea1d330d
2018-11-23T19:58:23+08:00,f1f8881d2a0d
2018-11-23T20:03:27+08:00,f0f8651d2f0d
2018-11-23T20:08:29+08:00,f6f8911d2f0d
2018-11-23T20:13:31+08:00,f6f89b1d2f0d
2018-11-23T20:18:33+08:00,e4f82b1d330d
2018-11-23T20:23:36+08:00,e3f8111d2a0d
2018-11-23T20:28:36+08:00,e6f84c1d2a0d
2018-11-23T20:33:40+08:00,e5f8611d2a0d
2018-11-23T20:38:44+08:00,d7f8ed1c2a0d
2018-11-23T20:43:47+08:00,d3f8e01c2a0d
2018-11-23T20:48:48+08:00,d6f8211d2a0d
2018-11-23T20:53:50+08:00,d8f8461d2a0d
2018-11-23T20:58:53+08:00,c6f8d81c2a0d
2018-11-23T21:03:58+08:00,c4f8c11c2a0d
2018-11-23T21:09:02+08:00,c6f8051d2a0d
2018-11-23T21:14:06+08:00,caf83b1d2a0d
2018-11-23T21:19:08+08:00,bff8161d2a0d
2018-11-23T21:24:12+08:00,bef8fd1c2a0d
2018-11-23T21:29:18+08:00,c5f8371d2a0d
2018-11-23T21:34:21+08:00,ccf87b1d270d
2018-11-23T21:39:24+08:00,d2f8bc1d2a0d
2018-11-23T21:44:29+08:00,d8f8cb1d2a0d
2018-11-23T21:49:33+08:00,e8f8121e370d
2018-11-23T21:54:38+08:00,f3f8421e370d
2018-11-23T21:59:39+08:00,ecf8ec1d2a0d
2018-11-23T22:04:44+08:00,e3f8891d2a0d
2018-11-23T22:09:48+08:00,e6f89b1d2a0d
2018-11-23T22:14:51+08:00,ebf8c21d2a0d
2018-11-23T22:19:54+08:00,e3f87b1d330d
2018-11-23T22:24:58+08:00,d5f8151d2a0d
2018-11-23T22:30:02+08:00,d9f83a1d330d
2018-11-23T22:35:05+08:00,ddf87b1d330d
2018-11-23T22:40:08+08:00,d3f8471d2a0d
2018-11-23T22:45:10+08:00,c6f8dc1c2a0d
2018-11-23T22:50:12+08:00,c9f8021d2f0d
2018-11-23T22:55:14+08:00,cef8501d2a0d
2018-11-23T23:00:20+08:00,c9f84f1d330d
2018-11-23T23:05:24+08:00,b8f8d11c2a0d
2018-11-23T23:10:29+08:00,b8f8e11c2a0d
2018-11-23T23:15:33+08:00,bef8291d2a0d
2018-11-23T23:20:38+08:00,bff85c1d2a0d
2018-11-23T23:25:41+08:00,adf8ea1c270d
2018-11-23T23:30:46+08:00,a8f8c31c2a0d
2018-11-23T23:35:47+08:00,adf8041d2a0d
2018-11-23T23:40:51+08:00,b3f84a1d2a0d
2018-11-23T23:45:52+08:00,a8f80a1d2a0d
2018-11-23T23:50:56+08:00,9df8ad1c2a0d
2018-11-23T23:55:57+08:00,a3f8dd1c2a0d
2018-11-24T00:01:01+08:00,a7f82a1d270d
2018-11-24T00:06:05+08:00,a4f8371d2a0d
2018-11-24T00:11:07+08:00,94f8b31c2a0d
2018-11-24T00:16:08+08:00,98f8b51c2a0d
2018-11-24T00:21:08+08:00,9bf8ff1c2a0d
2018-11-24T00:26:13+08:00,a0f8441d270d
2018-11-24T00:31:14+08:00,94f8f51c2a0d
2018-11-24T00:36:14+08:00,8bf89f1c2f0d
2018-11-24T00:41:18+08:00,8ff8cd1c2a0d
2018-11-24T00:46:19+08:00,97f81d1d270d
2018-11-24T00:51:24+08:00,97f84e1d2a0d
2018-11-24T00:56:28+08:00,8af8d11c270d
2018-11-24T01:01:32+08:00,88f8a71c2a0d
2018-11-24T01:06:35+08:00,8af8e71c270d
2018-11-24T01:11:36+08:00,93f8341d270d
2018-11-24T01:16:40+08:00,8bf8211d270d
2018-11-24T01:21:42+08:00,82f8aa1c2a0d
2018-11-24T01:26:45+08:00,80f8ba1c270d
2018-11-24T01:31:50+08:00,88f8041d270d
2018-11-24T01:36:51+08:00,8ef8461d270d
2018-11-24T01:41:52+08:00,82f8f71c270d
2018-11-24T01:46:55+08:00,7bf89f1c270d
2018-11-24T01:51:56+08:00,7ef8c81c270d
2018-11-24T01:57:00+08:00,80f8141d270d
2018-11-24T02:02:04+08:00,85f8471d2a0d
2018-11-24T02:07:04+08:00,79f8d71c270d
2018-11-24T02:12:04+08:00,76f8a31c270d
2018-11-24T02:17:06+08:00,7af8d91c270d
2018-11-24T02:22:09+08:00,83f8271d270d
2018-11-24T02:27:09+08:00,82f83e1d270d
2018-11-24T02:32:11+08:00,75f8c51c2a0d
2018-11-24T02:37:11+08:00,72f8af1c270d
2018-11-24T02:42:14+08:00,75f8ed1c270d
2018-11-24T02:47:17+08:00,7ff83d1d2a0d
2018-11-24T02:52:19+08:00,79f82d1d270d
2018-11-24T02:57:20+08:00,6df8ba1c2a0d
2018-11-24T03:02:22+08:00,6df8bc1c270d
2018-11-24T03:07:27+08:00,75f8ff1c270d
2018-11-24T03:12:28+08:00,7cf84e1d270d
2018-11-24T03:22:36+08:00,6bf8bd1c2a0d
2018-11-24T03:27:39+08:00,6ef8cb1c2a0d
2018-11-24T03:32:43+08:00,74f8101d270d
2018-11-24T03:37:48+08:00,78f8541d2a0d
2018-11-24T03:42:49+08:00,6cf8051d270d
2018-11-24T03:47:50+08:00,66f8b61c270d
2018-11-24T03:52:51+08:00,6df8da1c270d
2018-11-24T03:57:52+08:00,70f8231d270d
2018-11-24T04:02:53+08:00,77f85e1d270d
2018-11-24T04:07:58+08:00,69f8fb1c270d
2018-11-24T04:13:03+08:00,63f8b91c270d
2018-11-24T04:18:07+08:00,67f8e31c270d
2018-11-24T04:23:11+08:00,6ef82f1d270d
2018-11-24T04:28:15+08:00,70f8611d2a0d
2018-11-24T04:33:15+08:00,66f8f31c230d
2018-11-24T04:38:20+08:00,62f8c01c270d
2018-11-24T04:43:25+08:00,69f8f11c270d
2018-11-24T04:48:26+08:00,6df83c1d270d
2018-11-24T04:53:28+08:00,6df85d1d270d
2018-11-24T04:58:30+08:00,60f8e21c2a0d
2018-11-24T05:03:34+08:00,60f8c51c270d
2018-11-24T05:08:35+08:00,65f8021d270d
2018-11-24T05:13:36+08:00,6df84b1d270d
2018-11-24T05:18:37+08:00,6af84d1d270d
2018-11-24T05:23:38+08:00,5ef8d21c2a0d
2018-11-24T05:28:42+08:00,5ff8c81c300d
2018-11-24T05:33:46+08:00,65f8071d270d
2018-11-24T05:38:47+08:00,6bf8561d270d
2018-11-24T05:43:47+08:00,69f84e1d270d
2018-11-24T05:48:48+08:00,5bf8d51c270d
2018-11-24T05:53:50+08:00,5cf8ce1c300d
2018-11-24T05:58:51+08:00,63f80c1d270d
2018-11-24T06:03:53+08:00,6bf8591d270d
2018-11-24T06:08:54+08:00,66f84f1d270d
2018-11-24T06:13:55+08:00,5bf8d11c270d
2018-11-24T06:18:57+08:00,5af8cc1c300d
2018-11-24T06:23:59+08:00,5ff80d1d270d
2018-11-24T06:29:04+08:00,6af85a1d270d
2018-11-24T06:34:05+08:00,65f8581d270d
2018-11-24T06:39:10+08:00,5bf8dc1c2a0d
2018-11-24T06:44:13+08:00,5bf8d51c270d
2018-11-24T06:49:14+08:00,60f8121d270d
2018-11-24T06:54:15+08:00,69f85c1d270d
2018-11-24T06:59:15+08:00,60f84e1d270d
2018-11-24T07:04:18+08:00,58f8d71c2a0d
2018-11-24T07:09:20+08:00,56f8d51c270d
2018-11-24T07:14:21+08:00,5ff8171d2a0d
2018-11-24T07:19:26+08:00,67f8641d270d
2018-11-24T07:24:31+08:00,62f8511d270d
2018-11-24T07:29:35+08:00,58f8da1c270d
2018-11-24T07:34:37+08:00,58f8da1c270d
2018-11-24T07:39:38+08:00,5bf81b1d270d
2018-11-24T07:44:42+08:00,66f8671d270d
2018-11-24T07:49:47+08:00,5df83e1d270d
2018-11-24T07:54:51+08:00,54f8d21c270d
2018-11-24T07:59:53+08:00,58f8e11c270d
2018-11-24T14:18:35+08:00,88f8841d2a0d
2018-11-24T14:23:40+08:00,91f8b51d2a0d
2018-11-24T14:28:44+08:00,91f8c31d2a0d
2018-11-24T14:33:47+08:00,7ff8421d270d
2018-11-24T14:38:48+08:00,80f82e1d270d
2018-11-24T14:43:50+08:00,88f8641d270d
2018-11-24T14:48:52+08:00,8df8a81d270d
2018-11-24T14:53:57+08:00,86f8ab1d2a0d
2018-11-24T14:59:00+08:00,85f8711d2a0d
2018-11-24T15:04:03+08:00,8df8931d270d
2018-11-24T15:09:07+08:00,95f8cb1d270d
2018-11-24T15:14:10+08:00,98f8031e2a0d
2018-11-24T15:19:15+08:00,a1f8311e2a0d
2018-11-24T15:24:19+08:00,abf8511e270d
2018-11-24T15:29:22+08:00,b6f86b1e2a0d
2018-11-24T15:34:25+08:00,adf8051e2a0d
2018-11-24T15:39:29+08:00,adf8d61d2a0d
2018-11-24T15:44:31+08:00,b7f8f31d2a0d
2018-11-24T15:49:34+08:00,c1f8431e2a0d
2018-11-24T15:54:37+08:00,bcf8121e2a0d
2018-11-24T15:59:38+08:00,b8f8bc1d2f0d
2018-11-24T16:04:43+08:00,bcf8cf1d2a0d
2018-11-24T16:09:44+08:00,c5f8001e2a0d
2018-11-24T16:14:48+08:00,bcf8d81d2a0d
2018-11-24T16:19:50+08:00,b4f8681d2a0d
2018-11-24T16:24:54+08:00,b8f8821d2a0d
2018-11-24T16:29:57+08:00,c4f8d91d2a0d
2018-11-24T16:34:59+08:00,bef8a41d2a0d
2018-11-24T16:40:02+08:00,b6f84a1d330d
2018-11-24T16:45:07+08:00,baf8651d2f0d
2018-11-24T16:50:09+08:00,c0f8a51d270d
2018-11-24T16:55:10+08:00,c0f8a81d2a0d
2018-11-24T17:00:12+08:00,adf8271d2a0d
2018-11-24T17:05:12+08:00,b0f81e1d2a0d
2018-11-24T17:10:17+08:00,b4f8651d2a0d
2018-11-24T17:15:17+08:00,b7f88b1d2a0d
2018-11-24T17:20:20+08:00,a8f8111d2a0d
2018-11-24T17:25:21+08:00,a3f8ed1c2a0d
2018-11-24T17:30:24+08:00,aaf82e1d2a0d
2018-11-24T17:35:28+08:00,aff8731d2a0d
2018-11-24T17:40:32+08:00,a1f8341d2a0d
2018-11-24T17:45:35+08:00,99f8d21c2a0d
2018-11-24T17:50:38+08:00,9bf8001d270d
2018-11-24T17:55:40+08:00,a2f84a1d2a0d
2018-11-24T18:00:41+08:00,9ef8451d2a0d
2018-11-24T18:05:46+08:00,8cf8bc1c330d
2018-11-24T18:10:46+08:00,8df8c91c2a0d
2018-11-24T18:15:51+08:00,99f83a1d270d
2018-11-24T18:20:56+08:00,a2f8991d2a0d
2018-11-24T18:25:56+08:00,99f84e1d330d
2018-11-24T18:31:01+08:00,96f80b1d270d
2018-11-24T18:36:04+08:00,9bf8371d2a0d
2018-11-24T18:41:08+08:00,a6f8731d270d
2018-11-24T18:46:10+08:00,9cf84c1d270d
2018-11-24T18:51:11+08:00,8df8d71c2f0d
2018-11-24T18:56:11+08:00,94f8fa1c2a0d
2018-11-24T19:01:16+08:00,9af8411d2a0d
2018-11-24T19:06:21+08:00,98f8571d270d
2018-11-24T19:11:24+08:00,87f8d21c2a0d
2018-11-24T19:16:27+08:00,87f8c91c270d
2018-11-24T19:21:32+08:00,8ef8141d2a0d
2018-11-24T19:26:33+08:00,93f8551d270d
2018-11-24T19:31:37+08:00,85f8f71c2a0d
2018-11-24T19:36:40+08:00,7ef8aa1c2a0d
2018-11-24T19:41:42+08:00,83f8e51c2a0d
2018-11-24T19:46:45+08:00,8af8371d2a0d
2018-11-24T19:51:50+08:00,88f83f1d2a0d
2018-11-24T19:56:52+08:00,79f8b81c330d
2018-11-24T20:01:56+08:00,7bf8bb1c270d
2018-11-24T20:07:00+08:00,80f8071d270d
2018-11-24T20:12:03+08:00,85f8451d2a0d
2018-11-24T20:17:05+08:00,78f8ea1c270d
2018-11-24T20:22:08+08:00,72f89e1c270d
2018-11-24T20:27:08+08:00,77f8d41c270d
2018-11-24T20:32:12+08:00,7ef8261d2a0d
2018-11-24T20:37:17+08:00,7df83d1d2a0d
2018-11-24T20:42:20+08:00,6df8ba1c2a0d
2018-11-24T20:47:21+08:00,6ef8ad1c270d
2018-11-24T20:52:23+08:00,76f8f41c2a0d
2018-11-24T20:57:27+08:00,7ff8411d2a0d
2018-11-24T21:02:31+08:00,75f80d1d270d
2018-11-24T21:07:36+08:00,6af8a01c270d
2018-11-24T21:12:40+08:00,6df8c21c2a0d
2018-11-24T21:17:44+08:00,75f8111d270d
2018-11-24T21:22:49+08:00,79f8511d270d
2018-11-24T21:27:50+08:00,6af8ed1c270d
2018-11-24T21:32:52+08:00,66f8a31c2a0d
2018-11-24T21:37:57+08:00,69f8d71c270d
2018-11-24T21:43:02+08:00,71f8261d2a0d
2018-11-24T21:48:05+08:00,72f8501d2a0d
2018-11-24T21:53:05+08:00,68f8cc1c2a0d
2018-11-24T21:58:09+08:00,63f8aa1c270d
2018-11-24T22:03:12+08:00,69f8ea1c270d
2018-11-24T22:08:15+08:00,6ff83a1d270d
2018-11-24T22:13:16+08:00,6df8381d270d
2018-11-24T22:18:21+08:00,5ff8b71c270d
2018-11-24T22:23:25+08:00,63f8c01c270d
2018-11-24T22:28:29+08:00,6af8091d270d
2018-11-24T22:33:32+08:00,6ff8531d270d
2018-11-24T22:38:37+08:00,66f80b1d300d
2018-11-24T22:43:41+08:00,5ff8aa1c270d
2018-11-24T22:48:43+08:00,61f8d41c270d
2018-11-24T22:53:48+08:00,6ff8541d2a0d
2018-11-24T22:58:53+08:00,71f8921d2a0d
2018-11-24T23:03:53+08:00,63f81c1d270d
2018-11-24T23:08:57+08:00,61f8df1c2a0d
2018-11-24T23:13:57+08:00,6bf8191d270d
2018-11-24T23:19:02+08:00,71f85f1d300d
2018-11-24T23:24:04+08:00,70f8651d270d
2018-11-24T23:29:06+08:00,5ff8d61c270d
2018-11-24T23:34:08+08:00,62f8d21c270d
2018-11-24T23:39:09+08:00,69f81a1d300d
2018-11-24T23:44:10+08:00,72f8651d270d
2018-11-24T23:49:12+08:00,68f8381d270d
2018-11-24T23:54:14+08:00,5bf8bf1c270d
2018-11-24T23:59:17+08:00,5ff8db1c270d
2018-11-25T00:04:22+08:00,6af8271d270d
2018-11-25T00:09:23+08:00,6ef86a1d270d
2018-11-25T00:14:25+08:00,62f80a1d270d
2018-11-25T00:19:30+08:00,5bf8b31c270d
2018-11-25T00:24:31+08:00,60f8e31c2a0d
2018-11-25T00:29:32+08:00,69f8331d270d
2018-11-25T00:34:34+08:00,6df86e1d2a0d
2018-11-25T00:39:35+08:00,5ff8fe1c270d
2018-11-25T00:44:38+08:00,58f8b31c270d
2018-11-25T00:49:43+08:00,5df8ea1c2a0d
2018-11-25T00:54:43+08:00,66f83b1d270d
2018-11-25T00:59:47+08:00,6cf8741d300d
2018-11-25T01:04:50+08:00,5df8fc1c2a0d
2018-11-25T01:09:53+08:00,58f8bb1c270d
2018-11-25T01:14:58+08:00,5ff8f61c2a0d
2018-11-25T01:20:01+08:00,67f8441d270d
2018-11-25T01:25:04+08:00,68f8631d270d
2018-11-25T01:30:09+08:00,58f8da1c270d
2018-11-25T01:35:11+08:00,58f8c01c2a0d
2018-11-25T01:40:13+08:00,5cf8051d2a0d
2018-11-25T01:45:16+08:00,68f8541d270d
2018-11-25T01:50:21+08:00,62f8571d270d
2018-11-25T01:55:21+08:00,54f8cd1c270d
2018-11-25T02:00:23+08:00,56f8c61c270d
2018-11-25T02:05:26+08:00,5ef80e1d300d
2018-11-25T02:10:27+08:00,65f85b1d270d
2018-11-25T02:15:30+08:00,60f84c1d270d
2018-11-25T02:20:33+08:00,54f8c41c270d
2018-11-25T02:25:36+08:00,56f8cc1c270d
2018-11-25T02:30:41+08:00,5cf8171d270d
2018-11-25T02:35:44+08:00,63f8641d270d
2018-11-25T02:40:46+08:00,5cf84e1d270d
2018-11-25T02:45:49+08:00,52f8c41c270d
2018-11-25T02:50:53+08:00,54f8cf1c1e0d
2018-11-25T02:55:54+08:00,5df81a1d270d
2018-11-25T03:00:56+08:00,62f8671d270d
2018-11-25T03:05:59+08:00,5cf8481d270d
2018-11-25T03:11:00+08:00,50f8c11c2a0d
2018-11-25T03:16:01+08:00,54f8d51c270d
2018-11-25T03:21:04+08:00,5af8211d270d
2018-11-25T03:26:08+08:00,65f86e1d270d
2018-11-25T03:31:11+08:00,5af83a1d270d
2018-11-25T03:36:15+08:00,4ff8c21c270d
2018-11-25T03:41:17+08:00,53f8df1c270d
2018-11-25T03:46:21+08:00,5bf82b1d270d
2018-11-25T03:51:24+08:00,5ff8711d300d
2018-11-25T03:56:29+08:00,56f81f1d270d
2018-11-25T04:01:30+08:00,4ff8c11c330d
2018-11-25T04:06:35+08:00,54f8f01c2a0d
2018-11-25T04:11:39+08:00,5df83e1d270d
2018-11-25T04:16:40+08:00,5ff86e1d270d
2018-11-25T04:21:42+08:00,50f8f01c270d
2018-11-25T04:26:43+08:00,4ff8c01c2a0d
