time,data
2018-12-22T06:04:29+08:00,5df9331c0d0d
2018-12-22T06:09:33+08:00,5af9291c0d0d
2018-12-22T06:14:35+08:00,58f91c1c0d0d
2018-12-22T06:19:38+08:00,5af9191c0d0d
2018-12-22T06:24:43+08:00,5af9221c0d0d
2018-12-22T06:29:46+08:00,5cf92a1c0d0d
2018-12-22T06:34:49+08:00,5bf9201c160d
2018-12-22T06:39:53+08:00,5af9151c090d
2018-12-22T06:44:53+08:00,58f9131c0d0d
2018-12-22T06:49:54+08:00,5cf91c1c0d0d
2018-12-22T06:54:57+08:00,5af9241c0d0d
2018-12-22T07:00:01+08:00,5af9181c0d0d
2018-12-22T07:05:02+08:00,58f90d1c0d0d
2018-12-22T07:10:04+08:00,5af90b1c090d
2018-12-22T07:15:07+08:00,59f9171c090d
2018-12-22T07:20:10+08:00,5af91d1c090d
2018-12-22T07:25:14+08:00,56f90d1c090d
2018-12-22T07:30:18+08:00,59f9031c090d
2018-12-22T07:35:21+08:00,5af9061c050d
2018-12-22T07:40:23+08:00,58f90f1c0d0d
2018-12-22T07:45:27+08:00,5af9111c0d0d
2018-12-22T07:50:29+08:00,58f9011c0d0d
2018-12-22T07:55:30+08:00,5af9fb1b090d
2018-12-22T08:00:34+08:00,56f9ff1b0d0d
2018-12-22T08:05:38+08:00,58f9081c090d
2018-12-22T08:10:42+08:00,5af9031c090d
2018-12-22T08:15:46+08:00,58f9f51b090d
2018-12-22T08:20:47+08:00,58f9ef1b050d
2018-12-22T08:25:50+08:00,5af9f31b0d0d
2018-12-22T08:30:54+08:00,5af9011c0d0d
2018-12-22T08:35:59+08:00,5af9fb1b0d0d
2018-12-22T08:41:02+08:00,56f9ec1b120d
2018-12-22T08:46:04+08:00,58f9ea1b0d0d
2018-12-22T08:51:05+08:00,58f9ee1b090d
2018-12-22T08:56:08+08:00,5af9f91b110d
2018-12-22T09:01:09+08:00,59f9f01b050d
2018-12-22T09:06:11+08:00,56f9e21b0d0d
2018-12-22T09:11:14+08:00,56f9df1b110d
2018-12-22T09:16:17+08:00,58f9e71b090d
2018-12-22T09:21:18+08:00,58f9f11b0e0d
2018-12-22T09:26:23+08:00,5af9e81b0d0d
2018-12-22T09:31:25+08:00,56f9da1b090d
2018-12-22T09:36:29+08:00,58f9d51b0d0d
2018-12-22T09:41:32+08:00,58f9df1b0d0d
2018-12-22T09:46:36+08:00,58f9e51b090d
2018-12-22T09:51:37+08:00,58f9d91b0d0d
2018-12-22T09:56:41+08:00,58f9cb1b0d0d
2018-12-22T10:01:46+08:00,56f9cb1b0d0d
2018-12-22T10:06:51+08:00,58f9d41b090d
2018-12-22T10:11:51+08:00,58f9db1b0d0d
2018-12-22T10:16:54+08:00,58f9cf1b0d0d
2018-12-22T10:21:58+08:00,56f9c21b0d0d
2018-12-22T10:27:00+08:00,56f9c21b090d
2018-12-22T10:32:01+08:00,56f9cb1b090d
2018-12-22T10:37:03+08:00,58f9d21b090d
2018-12-22T10:42:08+08:00,56f9c51b0d0d
2018-12-22T10:47:10+08:00,55f9bb1b0d0d
2018-12-22T10:52:11+08:00,56f9bf1b0d0d
2018-12-22T10:57:14+08:00,58f9c81b0d0d
2018-12-22T11:02:16+08:00,56f9cb1b0d0d
2018-12-22T11:07:17+08:00,58f9bb1b0d0d
2018-12-22T11:12:20+08:00,55f9b01b0d0d
2018-12-22T11:17:23+08:00,55f9b31b0d0d
2018-12-22T11:22:27+08:00,58f9bf1b0d0d
2018-12-22T11:27:30+08:00,57f9bc1b0d0d
2018-12-22T11:32:32+08:00,56f9ad1b0d0d
2018-12-22T11:37:37+08:00,57f9a41b0d0d
2018-12-22T11:42:38+08:00,56f9a91b0d0d
2018-12-22T11:47:40+08:00,58f9b21b0d0d
2018-12-22T11:52:45+08:00,57f9af1b120d
2018-12-22T11:57:49+08:00,58f99d1b050d
2018-12-22T12:02:51+08:00,58f9991b0d0d
2018-12-22T12:07:56+08:00,56f99e1b0d0d
2018-12-22T12:12:59+08:00,57f9aa1b0d0d
2018-12-22T12:18:01+08:00,58f9a51b0d0d
2018-12-22T12:23:05+08:00,56f9921b0d0d
2018-12-22T12:28:09+08:00,56f98d1b0d0d
2018-12-22T12:33:11+08:00,54f9901b160d
2018-12-22T12:38:14+08:00,57f99f1b090d
2018-12-22T12:43:14+08:00,58f9991b050d
2018-12-22T12:48:17+08:00,58f9881b160d
2018-12-22T12:53:19+08:00,58f97e1b160d
2018-12-22T12:58:21+08:00,57f9811b090d
2018-12-22T13:03:24+08:00,58f98c1b120d
2018-12-22T13:08:25+08:00,57f9881b0d0d
2018-12-22T13:13:26+08:00,59f9771b0d0d
2018-12-22T13:18:27+08:00,58f9711b160d
2018-12-22T13:23:31+08:00,57f9781b090d
2018-12-22T13:28:34+08:00,5bf9811b160d
2018-12-22T13:33:39+08:00,57f9781b110d
2018-12-22T13:38:39+08:00,58f9681b0d0d
2018-12-22T13:43:40+08:00,58f9681b0d0d
2018-12-22T13:48:43+08:00,58f96e1b120d
2018-12-22T13:53:45+08:00,59f9791b050d
2018-12-22T13:58:50+08:00,58f9711b0d0d
2018-12-22T14:03:55+08:00,57f9641b0d0d
2018-12-22T14:08:58+08:00,5af9611b110d
2018-12-22T14:14:00+08:00,5af96b1b0d0d
2018-12-22T14:19:02+08:00,5af9781b0d0d
2018-12-22T14:24:04+08:00,58f96b1b0d0d
2018-12-22T14:29:09+08:00,5af95d1b0d0d
2018-12-22T14:34:10+08:00,59f95e1b0d0d
2018-12-22T14:39:13+08:00,59f9681b0d0d
2018-12-22T14:44:14+08:00,5af9711b0d0d
2018-12-22T14:49:16+08:00,58f9641b0d0d
2018-12-22T14:54:17+08:00,59f95c1b090d
2018-12-22T14:59:19+08:00,58f95a1b090d
2018-12-22T15:04:24+08:00,5af9661b0d0d
2018-12-22T15:09:24+08:00,5af96b1b0d0d
2018-12-22T15:14:25+08:00,59f95a1b090d
2018-12-22T15:19:28+08:00,5af9511b090d
2018-12-22T15:24:32+08:00,58f9581b160d
2018-12-22T15:29:33+08:00,5af9621b090d
2018-12-22T15:34:34+08:00,5af9671b160d
2018-12-22T15:39:34+08:00,59f9581b090d
2018-12-22T15:44:35+08:00,58f9531b0d0d
2018-12-22T15:49:38+08:00,56f9591b0d0d
2018-12-22T15:54:42+08:00,59f9661b0d0d
2018-12-22T15:59:46+08:00,5af9671b0d0d
2018-12-22T16:04:47+08:00,5af9541b090d
2018-12-22T16:09:47+08:00,58f94c1b090d
2018-12-22T16:14:51+08:00,57f9511b090d
2018-12-22T16:19:56+08:00,5af95e1b090d
2018-12-22T16:25:00+08:00,5af9601b090d
2018-12-22T16:30:04+08:00,59f9511b0d0d
2018-12-22T16:35:05+08:00,57f94b1b0d0d
2018-12-22T16:40:08+08:00,58f9511b160d
2018-12-22T16:45:10+08:00,58f95d1b0d0d
2018-12-22T16:50:12+08:00,59f95b1b0d0d
2018-12-22T16:55:12+08:00,58f94a1b0d0d
2018-12-22T17:00:14+08:00,57f9421b160d
2018-12-22T17:05:17+08:00,5af9451b050d
2018-12-22T17:10:22+08:00,5af94e1b120d
2018-12-22T17:15:24+08:00,5bf94c1b0d0d
2018-12-22T17:20:27+08:00,58f93c1b0d0d
2018-12-22T17:25:28+08:00,58f9371b0d0d
2018-12-22T17:30:28+08:00,59f9411b090d
2018-12-22T17:35:29+08:00,5af9501b0d0d
2018-12-22T17:40:32+08:00,57f9501b0d0d
2018-12-22T17:45:35+08:00,5bf9451b0d0d
2018-12-22T17:50:36+08:00,57f9481b0d0d
2018-12-22T17:55:40+08:00,58f9531b160d
2018-12-22T18:00:44+08:00,5af95e1b0d0d
2018-12-22T18:05:45+08:00,59f9581b050d
2018-12-22T18:10:49+08:00,58f9481b0d0d
2018-12-22T18:15:52+08:00,58f94a1b090d
2018-12-22T18:20:54+08:00,5af9521b0d0d
2018-12-22T18:25:57+08:00,5af95d1b090d
2018-12-22T18:31:00+08:00,58f94c1b0d0d
2018-12-22T18:36:05+08:00,58f9421b110d
2018-12-22T18:41:07+08:00,58f9441b090d
2018-12-22T18:46:09+08:00,58f94f1b050d
