2018/12/14 0:01	-17.6	0.8
2018/12/14 1:01	-17.5	0.81
2018/12/14 2:00	-17.8	0.81
2018/12/14 3:01	-18	0.81
2018/12/14 4:00	-18.1	0.81
2018/12/14 5:04	-18.2	0.81
2018/12/14 6:05	-18.3	0.81
2018/12/14 7:00	-18.3	0.82
2018/12/14 8:01	-18.4	0.81
2018/12/14 9:05	-18.3	0.83
2018/12/14 10:04	-17.7	0.81
2018/12/14 11:04	-17.4	0.84
2018/12/14 12:01	-16.2	0.86
2018/12/14 13:01	-16.9	0.81
2018/12/14 14:05	-17.1	0.84
2018/12/14 15:01	-15.5	0.92
2018/12/14 16:00	-15.7	0.82
2018/12/14 17:02	-15.6	0.8
2018/12/14 18:05	-16.2	0.86
2018/12/14 19:00	-16.4	0.8
2018/12/14 20:00	-16.8	0.85
2018/12/14 21:05	-16.6	0.86
2018/12/14 22:01	-16	0.86
2018/12/14 23:02	-16.6	0.81
2018/12/15 0:00	-17.2	0.8
2018/12/15 1:05	-17.6	0.81
2018/12/15 2:05	-17.7	0.81
2018/12/15 3:05	-17.8	0.82
2018/12/15 4:00	-17.9	0.81
2018/12/15 5:10	-18	0.81
2018/12/15 6:05	-18	0.81
2018/12/15 7:05	-18	0.82
2018/12/15 8:05	-18.1	0.81
2018/12/15 9:05	-18.1	0.82
2018/12/15 10:01	-17.9	0.81
2018/12/15 11:01	-16.4	0.87
2018/12/15 12:00	-17.3	0.82
2018/12/15 13:02	-17.4	0.81
2018/12/15 14:03	-15.1	0.86
2018/12/15 15:00	-16.4	0.84
2018/12/15 16:01	-16.1	0.83
2018/12/15 17:01	-16.7	0.84
2018/12/15 18:00	-17.1	0.8
2018/12/15 19:00	-17.5	0.8
2018/12/15 20:00	-17.7	0.81
2018/12/15 21:01	-17	0.81
2018/12/15 22:02	-15.1	0.89
2018/12/15 23:03	-16.1	0.81
2018/12/16 0:04	-16.7	0.82
2018/12/16 1:02	-17.1	0.79
2018/12/16 2:02	-17.5	0.81
2018/12/16 3:02	-17.8	0.8
2018/12/16 4:01	-17.9	0.81
2018/12/16 5:00	-18	0.81
2018/12/16 6:00	-18	0.81
2018/12/16 7:05	-18.1	0.81
2018/12/16 8:05	-18.1	0.81
2018/12/16 9:04	-18.2	0.81
