time,temp,humidity
2018-12-21 20:59,-15.07,73.03
2018-12-21 21:04,-15.17,72.96
2018-12-21 21:09,-15.26,73.03
2018-12-21 21:14,-15.34,73.15
2018-12-21 21:19,-15.42,73.14
2018-12-21 21:24,-15.49,73.06
2018-12-21 21:29,-15.57,73.09
2018-12-21 21:34,-15.59,73.21
2018-12-21 21:39,-15.67,73.28
2018-12-21 21:45,-15.74,73.18
2018-12-21 21:50,-15.76,73.18
2018-12-21 21:55,-15.82,73.23
2018-12-21 22:00,-15.86,73.32
2018-12-21 22:05,-15.91,73.31
2018-12-21 22:10,-15.94,73.2
2018-12-21 22:15,-16.0,73.21
2018-12-21 22:20,-16.02,73.28
2018-12-21 22:25,-16.04,73.38
2018-12-21 22:30,-16.09,73.28
2018-12-21 22:35,-16.13,73.22
2018-12-21 22:40,-16.13,73.25
2018-12-21 22:45,-16.16,73.34
2018-12-21 22:50,-16.17,73.35
2018-12-21 22:55,-16.24,73.25
2018-12-21 23:00,-16.27,73.22
2018-12-21 23:05,-16.27,73.28
2018-12-21 23:10,-16.29,73.33
2018-12-21 23:15,-16.3,73.28
2018-12-21 23:20,-16.35,73.16
2018-12-21 23:25,-16.34,73.16
2018-12-21 23:30,-16.36,73.22
2018-12-21 23:36,-16.36,73.3
2018-12-21 23:41,-16.4,73.17
2018-12-21 23:46,-16.43,73.07
2018-12-21 23:51,-16.45,73.06
2018-12-21 23:56,-16.47,73.12
2018-12-22 00:01,-16.5,73.12
2018-12-22 00:06,-16.53,72.96
2018-12-22 00:11,-16.56,72.9
2018-12-22 00:16,-16.56,72.94
2018-12-22 00:21,-16.58,73.05
2018-12-22 00:26,-16.6,73.06
2018-12-22 00:31,-16.67,72.92
2018-12-22 00:36,-16.67,72.88
2018-12-22 00:41,-16.67,72.92
2018-12-22 00:46,-16.65,73.0
2018-12-22 00:51,-16.68,72.91
2018-12-22 00:56,-16.7,72.75
2018-12-22 01:01,-16.71,72.73
2018-12-22 01:06,-16.74,72.82
2018-12-22 01:11,-16.75,72.91
2018-12-22 01:16,-16.75,72.81
2018-12-22 01:21,-16.77,72.69
2018-12-22 01:26,-16.75,72.7
2018-12-22 01:32,-16.76,72.78
2018-12-22 01:37,-16.77,72.84
2018-12-22 01:42,-16.8,72.72
2018-12-22 01:47,-16.8,72.62
2018-12-22 01:52,-16.79,72.67
2018-12-22 01:57,-16.8,72.74
2018-12-22 02:02,-16.83,72.78
2018-12-22 02:07,-16.83,72.62
2018-12-22 02:12,-16.84,72.53
2018-12-22 02:17,-16.84,72.58
2018-12-22 02:22,-16.84,72.69
2018-12-22 02:27,-16.84,72.7
2018-12-22 02:32,-16.85,72.54
2018-12-22 02:37,-16.85,72.47
2018-12-22 02:42,-16.87,72.51
2018-12-22 02:47,-16.88,72.63
2018-12-22 02:52,-16.87,72.61
2018-12-22 02:57,-16.87,72.45
2018-12-22 03:02,-16.9,72.42
2018-12-22 03:07,-16.9,72.49
2018-12-22 03:12,-16.9,72.59
2018-12-22 03:17,-16.89,72.55
2018-12-22 03:22,-16.9,72.38
2018-12-22 03:28,-16.92,72.36
2018-12-22 03:33,-16.91,72.44
2018-12-22 03:38,-16.89,72.54
2018-12-22 03:43,-16.92,72.44
2018-12-22 03:48,-16.94,72.31
2018-12-22 03:53,-16.97,72.31
2018-12-22 03:58,-16.94,72.41
2018-12-22 04:03,-16.92,72.5
2018-12-22 04:08,-16.94,72.38
2018-12-22 04:13,-16.98,72.25
2018-12-22 04:18,-16.94,72.26
2018-12-22 04:23,-16.93,72.39
2018-12-22 04:28,-16.94,72.45
2018-12-22 04:33,-16.97,72.31
2018-12-22 04:38,-16.95,72.21
2018-12-22 04:43,-16.97,72.26
2018-12-22 04:48,-16.97,72.34
2018-12-22 04:53,-16.98,72.35
2018-12-22 04:58,-16.97,72.22
2018-12-22 05:03,-16.99,72.15
2018-12-22 05:09,-16.94,72.18
2018-12-22 05:14,-16.97,72.31
2018-12-22 05:19,-16.97,72.27
2018-12-22 05:24,-16.99,72.11
2018-12-22 05:29,-16.99,72.08
2018-12-22 05:34,-17.01,72.14
2018-12-22 05:39,-16.99,72.25
2018-12-22 05:44,-16.97,72.18
2018-12-22 05:49,-16.99,72.03
2018-12-22 05:54,-17.0,72.01
2018-12-22 05:59,-16.98,72.09
2018-12-22 06:04,-16.98,72.19
2018-12-22 06:09,-17.01,72.09
2018-12-22 06:14,-17.03,71.96
2018-12-22 06:19,-17.01,71.93
2018-12-22 06:24,-17.01,72.02
2018-12-22 06:29,-16.99,72.1
2018-12-22 06:34,-17.0,72.0
2018-12-22 06:39,-17.01,71.89
2018-12-22 06:44,-17.03,71.87
2018-12-22 06:49,-16.99,71.96
2018-12-22 06:54,-17.01,72.04
2018-12-22 07:00,-17.01,71.92
2018-12-22 07:05,-17.03,71.81
2018-12-22 07:10,-17.01,71.79
2018-12-22 07:15,-17.02,71.91
2018-12-22 07:20,-17.01,71.97
2018-12-22 07:25,-17.05,71.81
2018-12-22 07:30,-17.02,71.71
2018-12-22 07:35,-17.01,71.74
2018-12-22 07:40,-17.03,71.83
2018-12-22 07:45,-17.01,71.85
2018-12-22 07:50,-17.03,71.69
2018-12-22 07:55,-17.01,71.63
2018-12-22 08:00,-17.05,71.67
2018-12-22 08:05,-17.03,71.76
2018-12-22 08:10,-17.01,71.71
2018-12-22 08:15,-17.03,71.57
2018-12-22 08:20,-17.03,71.51
2018-12-22 08:25,-17.01,71.55
2018-12-22 08:30,-17.01,71.69
2018-12-22 08:35,-17.01,71.63
2018-12-22 08:41,-17.05,71.48
2018-12-22 08:46,-17.03,71.46
2018-12-22 08:51,-17.03,71.5
2018-12-22 08:56,-17.01,71.61
2018-12-22 09:01,-17.02,71.52
