time,temp,humidity
2018/12/14 22:19,-13.9,74.44
2018/12/14 22:24,-13.95,74.12
2018/12/14 22:29,-14.12,71.79
2018/12/14 22:34,-14.06,74.06
2018/12/14 22:39,-14.35,72.73
2018/12/14 22:44,-14.62,72.19
2018/12/14 22:49,-14.8,71.84
2018/12/14 22:54,-15.01,71.06
2018/12/14 22:59,-15.21,70.98
2018/12/14 23:04,-15.36,71.31
2018/12/14 23:09,-15.45,71.64
2018/12/14 23:14,-15.57,71.13
2018/12/14 23:19,-15.69,70.85
2018/12/14 23:24,-15.8,71.06
2018/12/14 23:29,-15.87,71.38
2018/12/14 23:34,-15.93,71.17
2018/12/14 23:39,-16,70.72
2018/12/14 23:44,-16.1,70.77
2018/12/14 23:50,-16.13,71.06
2018/12/14 23:55,-16.16,71.21
2018/12/15 0:00,-16.23,70.69
2018/12/15 0:05,-16.27,70.58
2018/12/15 0:10,-16.34,70.83
2018/12/15 0:15,-16.33,71.18
2018/12/15 0:20,-16.38,71.04
2018/12/15 0:25,-16.43,70.62
2018/12/15 0:30,-16.47,70.77
2018/12/15 0:35,-16.5,71.05
2018/12/15 0:40,-16.49,71.43
2018/12/15 0:45,-16.54,71.04
2018/12/15 0:50,-16.59,70.76
2018/12/15 0:55,-16.59,70.9
2018/12/15 1:00,-16.59,71.22
2018/12/15 1:05,-16.61,71.36
2018/12/15 1:10,-16.64,70.91
2018/12/15 1:15,-16.67,70.77
2018/12/15 1:20,-16.67,70.94
2018/12/15 1:25,-16.64,71.28
2018/12/15 1:30,-16.69,71.16
2018/12/15 1:35,-16.72,70.7
2018/12/15 1:40,-16.74,70.74
2018/12/15 1:45,-16.75,71.01
2018/12/15 1:50,-16.74,71.32
2018/12/15 1:55,-16.75,70.99
2018/12/15 2:00,-16.76,70.64
2018/12/15 2:06,-16.8,70.68
2018/12/15 2:11,-16.77,70.98
2018/12/15 2:16,-16.76,71.25
2018/12/15 2:21,-16.78,70.83
2018/12/15 2:26,-16.82,70.55
2018/12/15 2:31,-16.83,70.65
2018/12/15 2:36,-16.8,70.99
2018/12/15 2:41,-16.78,71.12
2018/12/15 2:46,-16.8,70.58
2018/12/15 2:51,-16.83,70.36
2018/12/15 2:56,-16.83,70.54
2018/12/15 3:01,-16.82,70.83
2018/12/15 3:06,-16.8,70.93
2018/12/15 3:11,-16.86,70.4
2018/12/15 3:16,-16.87,70.27
2018/12/15 3:21,-16.86,70.47
2018/12/15 3:26,-16.83,70.76
2018/12/15 3:31,-16.83,70.74
2018/12/15 3:36,-16.88,70.23
2018/12/15 3:41,-16.89,70.15
2018/12/15 3:46,-16.89,70.43
2018/12/15 3:51,-16.87,70.74
2018/12/15 3:56,-16.85,70.54
2018/12/15 4:02,-16.89,70.06
2018/12/15 4:07,-16.89,70.06
2018/12/15 4:12,-16.89,70.34
2018/12/15 4:17,-16.88,70.67
2018/12/15 4:22,-16.87,70.36
2018/12/15 4:27,-16.9,69.95
2018/12/15 4:32,-16.9,70.02
2018/12/15 4:37,-16.9,70.32
2018/12/15 4:42,-16.88,70.61
2018/12/15 4:47,-16.9,70.2
2018/12/15 4:52,-16.92,69.85
2018/12/15 4:57,-16.89,69.95
2018/12/15 5:02,-16.91,70.21
2018/12/15 5:07,-16.87,70.46
2018/12/15 5:12,-16.91,69.94
2018/12/15 5:17,-16.93,69.66
2018/12/15 5:22,-16.93,69.81
2018/12/15 5:27,-16.92,70.12
2018/12/15 5:32,-16.89,70.29
2018/12/15 5:37,-16.93,69.76
2018/12/15 5:42,-16.92,69.58
2018/12/15 5:47,-16.93,69.77
2018/12/15 5:53,-16.89,70.1
2018/12/15 5:58,-16.91,70.14
2018/12/15 6:03,-16.93,69.61
2018/12/15 6:08,-16.94,69.55
2018/12/15 6:13,-16.95,69.8
2018/12/15 6:18,-16.91,70.1
2018/12/15 6:23,-16.92,69.98
2018/12/15 6:28,-16.93,69.49
2018/12/15 6:33,-16.94,69.48
2018/12/15 6:38,-16.94,69.77
2018/12/15 6:43,-16.9,70.05
2018/12/15 6:48,-16.93,69.77
2018/12/15 6:53,-16.97,69.38
2018/12/15 6:58,-16.94,69.44
2018/12/15 7:03,-16.92,69.71
2018/12/15 7:08,-16.92,70.02
2018/12/15 7:13,-16.91,69.61
2018/12/15 7:18,-16.97,69.29
2018/12/15 7:23,-16.95,69.38
2018/12/15 7:29,-16.93,69.67
2018/12/15 7:34,-16.92,69.93
2018/12/15 7:39,-16.95,69.44
2018/12/15 7:44,-16.98,69.2
2018/12/15 7:49,-16.94,69.38
2018/12/15 7:54,-16.93,69.64
2018/12/15 7:59,-16.93,69.83
2018/12/15 8:04,-16.94,69.33
2018/12/15 8:09,-16.98,69.13
2018/12/15 8:14,-16.93,69.28
2018/12/15 8:19,-16.93,69.55
2018/12/15 8:24,-16.92,69.71
2018/12/15 8:29,-16.98,69.22
2018/12/15 8:34,-16.97,69.13
2018/12/15 8:39,-16.97,69.35
2018/12/15 8:44,-16.91,69.61
2018/12/15 8:49,-16.91,69.61
2018/12/15 8:54,-16.94,69.15
2018/12/15 8:59,-16.97,69.08
2018/12/15 9:04,-16.94,69.28
2018/12/15 9:09,-16.54,74.12
2018/12/15 9:14,-16.53,75.37
2018/12/15 9:19,-16.61,72.7
2018/12/15 9:24,-16.7,71.35
2018/12/15 9:29,-16.74,71.06
2018/12/15 9:35,-16.75,71.15
2018/12/15 9:40,-16.8,70.77
2018/12/15 9:45,-16.85,70.15
2018/12/15 9:50,-16.89,70.16
2018/12/15 9:55,-16.92,70.44
2018/12/15 10:00,-16.91,70.71
2018/12/15 10:05,-16.94,70.06
2018/12/15 10:10,-17.01,69.65
2018/12/15 10:15,-17.02,69.82
2018/12/15 10:20,-17.01,70.25
2018/12/15 10:25,-16.73,71.38
2018/12/15 10:30,-15.76,79.97
2018/12/15 10:35,-13.86,85.15
2018/12/15 10:40,-13.68,84.09
2018/12/15 10:45,-13.2,83.87
2018/12/15 10:50,-13.24,80.88
2018/12/15 10:55,-13.49,77.52
2018/12/15 11:00,-13.83,75.18
2018/12/15 11:05,-14.22,73.54
2018/12/15 11:10,-14.52,72.81
2018/12/15 11:15,-14.78,72.7
2018/12/15 11:20,-14.96,72.6
2018/12/15 11:26,-15.22,71.64
2018/12/15 11:31,-15.4,71.13
2018/12/15 11:36,-15.55,71.25
2018/12/15 11:41,-15.65,71.53
2018/12/15 11:46,-15.78,70.97
2018/12/15 11:51,-15.89,70.38
2018/12/15 11:56,-15.99,70.38
2018/12/15 12:01,-16.05,70.67
2018/12/15 12:06,-16.1,70.56
2018/12/15 12:11,-15.52,76.14
2018/12/15 12:16,-15.47,75.36
2018/12/15 12:21,-15.57,73.22
2018/12/15 12:26,-15.68,72.26
2018/12/15 12:31,-15.75,70.85
2018/12/15 12:36,-15.88,70.02
2018/12/15 12:41,-16.01,69.96
2018/12/15 12:46,-16.06,70.29
2018/12/15 12:51,-16.12,70
2018/12/15 12:56,-16.23,69.43
2018/12/15 13:01,-16.3,69.48
2018/12/15 13:07,-16.33,69.75
2018/12/15 13:12,-14.34,78.53
2018/12/15 13:17,-11.1,87.76
2018/12/15 13:22,-10.23,88.7
2018/12/15 13:27,-9.92,86.11
2018/12/15 13:32,-9.28,86
2018/12/15 13:37,-9.93,79.72
2018/12/15 13:42,-10.55,76.43
2018/12/15 13:47,-11.31,74.12
2018/12/15 13:52,-12.1,72.13
2018/12/15 13:57,-12.64,71.86
2018/12/15 14:02,-13.06,72.02
2018/12/15 14:07,-13.53,71.27
2018/12/15 14:12,-13.9,70.67
2018/12/15 14:17,-14.18,70.88
2018/12/15 14:22,-14.39,71.2
2018/12/15 14:27,-14.61,70.78
2018/12/15 14:32,-14.84,70.07
2018/12/15 14:37,-15.01,70.17
2018/12/15 14:42,-15.12,70.64
2018/12/15 14:48,-15.22,70.39
2018/12/15 14:53,-15.38,69.6
2018/12/15 14:58,-14.96,73.95
2018/12/15 15:03,-14.72,78.72
2018/12/15 15:08,-14.76,76.59
2018/12/15 15:13,-14.93,73.79
2018/12/15 15:18,-14.37,79.25
2018/12/15 15:23,-14.4,77.37
2018/12/15 15:28,-14.64,74
2018/12/15 15:33,-14.38,75.22
2018/12/15 15:38,-14.39,76
2018/12/15 15:43,-13.75,78.7
2018/12/15 15:48,-13.86,77.4
2018/12/15 15:53,-14.17,72.33
2018/12/15 15:58,-14.41,70.81
2018/12/15 16:03,-14.69,70.77
2018/12/15 16:08,-14.68,73.64
2018/12/15 16:13,-14.82,72.73
2018/12/15 16:18,-14.99,71.51
2018/12/15 16:23,-15.17,71.45
2018/12/15 16:28,-15.36,70.74
2018/12/15 16:33,-15.56,70.53
2018/12/15 16:38,-15.67,71
2018/12/15 16:43,-15.74,71.41
2018/12/15 16:48,-15.87,70.86
2018/12/15 16:54,-15.95,70.51
2018/12/15 16:59,-15.55,74.72
2018/12/15 17:04,-15.24,77.82
2018/12/15 17:09,-15.08,77.87
2018/12/15 17:14,-15.23,73.86
2018/12/15 17:19,-15.39,72.14
2018/12/15 17:24,-15.54,71.92
2018/12/15 17:29,-15.75,71.21
2018/12/15 17:34,-15.94,70.74
2018/12/15 17:39,-16.06,70.96
2018/12/15 17:44,-16.11,71.38
2018/12/15 17:49,-16.2,71.18
2018/12/15 17:54,-16.29,70.66
2018/12/15 17:59,-16.35,70.79
2018/12/15 18:04,-16.41,71.18
2018/12/15 18:09,-16.43,71.38
2018/12/15 18:14,-16.52,70.84
2018/12/15 18:19,-16.59,70.8
2018/12/15 18:24,-16.59,71.14
2018/12/15 18:29,-16.61,71.58
2018/12/15 18:34,-16.67,71.35
2018/12/15 18:40,-16.73,70.84
2018/12/15 18:45,-16.73,70.91
2018/12/15 18:50,-16.75,71.31
2018/12/15 18:55,-16.75,71.64
2018/12/15 19:00,-16.78,71.07
2018/12/15 19:05,-16.83,70.77
2018/12/15 19:10,-16.84,71.01
2018/12/15 19:15,-16.85,71.43
2018/12/15 19:20,-16.86,71.47
2018/12/15 19:25,-16.88,70.81
2018/12/15 19:30,-16.93,70.71
2018/12/15 19:35,-16.92,71.06
2018/12/15 19:40,-16.91,71.5
2018/12/15 19:45,-16.92,71.11
2018/12/15 19:50,-16.99,70.66
2018/12/15 19:55,-17.01,70.78
2018/12/15 20:00,-16.99,71.09
2018/12/15 20:05,-16.3,76.36
2018/12/15 20:10,-15.8,78.99
2018/12/15 20:16,-15.78,76.99
2018/12/15 20:21,-15.5,77.83
2018/12/15 20:26,-15.53,76.05
2018/12/15 20:31,-15.72,72.67
2018/12/15 20:36,-15.23,77.3
2018/12/15 20:41,-15.3,76.57
2018/12/15 20:46,-15.43,73.77
2018/12/15 20:51,-15.65,71.48
2018/12/15 20:56,-15.86,70.45
2018/12/15 21:01,-15.98,70.59
2018/12/15 21:06,-16.04,71.07
2018/12/15 21:11,-16.17,70.66
2018/12/15 21:16,-16.27,70.02
2018/12/15 21:21,-16.35,70.2
2018/12/15 21:41,-10.59,81.27
2018/12/15 21:46,-11.02,74.71
2018/12/15 21:51,-11.69,69.69
2018/12/15 21:56,-12.39,67.44
